hours, minutes, seconds, microseconds, accel_x, accel_y, accel_z, linear_x, linear_y, linear_z, gravity_x, gravity_y, gravity_z, quat_w, quat_x, quat_y, quat_z, gyro_x, gyro_y, gyro_z
Initializing IMU
18,43,7,393070,6.11,0.29,-7.71,0.08,-0.07,0.00,6.02,0.36,-7.72,0.84,0.43,0.30,-0.13,0.00,0.13,-0.06
18,43,7,915046,6.13,0.29,-7.68,0.11,-0.07,0.04,6.02,0.36,-7.72,0.84,0.43,0.30,-0.13,0.06,0.00,-0.06
18,43,8,446871,6.12,0.27,-7.69,0.10,-0.08,0.03,6.02,0.36,-7.72,0.84,0.43,0.30,-0.13,0.06,0.13,-0.06
18,43,8,968041,6.11,0.28,-7.69,0.08,-0.08,0.03,6.02,0.36,-7.72,0.84,0.43,0.30,-0.13,0.00,0.00,0.06
18,43,9,490092,6.11,0.29,-7.68,0.08,-0.07,0.04,6.02,0.36,-7.72,0.84,0.43,0.30,-0.13,0.00,0.00,-0.13
18,43,10,15092,6.12,0.28,-7.64,0.09,-0.07,0.07,6.02,0.36,-7.72,0.84,0.43,0.30,-0.13,0.00,0.00,0.06
18,43,10,537090,6.13,0.29,-7.69,0.11,-0.06,0.03,6.02,0.36,-7.72,0.84,0.43,0.30,-0.13,0.06,-0.13,-0.13
18,43,11,61092,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.19,0.06
18,43,11,647091,6.13,0.30,-7.69,0.11,-0.05,0.03,6.02,0.36,-7.72,0.84,0.43,0.30,-0.13,0.00,0.06,0.00
18,43,12,174093,6.12,0.31,-7.69,0.09,-0.05,0.03,6.02,0.36,-7.72,0.84,0.43,0.30,-0.13,-0.13,-0.13,-0.06
18,43,12,695089,6.13,0.31,-7.68,0.11,-0.05,0.04,6.02,0.36,-7.72,0.84,0.43,0.30,-0.13,0.06,-0.13,-0.13
18,43,13,217090,6.15,0.29,-7.71,0.12,-0.07,0.01,6.02,0.36,-7.72,0.84,0.43,0.30,-0.13,0.00,0.00,-0.06
18,43,13,740085,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.84,0.43,0.30,-0.13,0.06,-0.13,0.00
18,43,14,306090,6.13,0.30,-7.69,0.10,-0.07,0.03,6.02,0.36,-7.72,0.84,0.43,0.30,-0.13,0.06,0.00,-0.06
18,43,14,826091,6.12,0.27,-7.68,0.10,-0.08,0.04,6.02,0.36,-7.72,0.84,0.43,0.30,-0.13,-0.13,0.06,0.06
18,43,15,346092,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
18,43,15,950090,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
18,43,16,555094,6.11,0.30,-7.68,0.09,-0.07,0.01,6.02,0.36,-7.72,0.84,0.43,0.30,-0.13,0.00,-0.06,0.00
18,43,17,81091,6.10,0.29,-7.69,0.07,-0.06,0.03,6.02,0.36,-7.72,0.84,0.43,0.30,-0.13,0.13,-0.13,0.00
18,43,17,603085,6.14,0.31,-7.68,0.11,-0.05,0.04,6.02,0.36,-7.72,0.84,0.43,0.30,-0.13,0.00,0.00,-0.06
18,43,18,122092,6.12,0.29,-7.68,0.06,-0.04,0.03,6.02,0.36,-7.72,0.84,0.43,0.30,-0.13,-0.06,-0.13,0.00
18,43,18,641094,6.13,0.28,-7.72,0.10,-0.07,0.00,6.02,0.36,-7.72,0.84,0.43,0.30,-0.13,0.00,0.06,0.06
18,43,19,167091,6.12,0.28,-7.66,0.09,-0.07,0.06,6.02,0.36,-7.72,0.84,0.43,0.30,-0.13,0.06,-0.13,0.06
18,43,19,686091,6.12,0.31,-7.69,0.09,-0.05,0.03,6.02,0.36,-7.72,0.84,0.43,0.30,-0.13,-0.06,0.13,0.06
18,43,20,206092,0.00,0.00,0.00,0.00,0.00,0.00,6.02,0.36,-7.72,0.84,0.43,0.30,-0.13,0.06,-0.19,0.06
18,43,20,755091,6.15,0.30,-7.69,0.12,-0.06,0.03,6.02,0.36,-7.72,0.84,0.43,0.30,-0.13,0.00,0.06,0.13
18,43,21,275089,6.13,0.28,-7.67,0.10,-0.06,0.02,6.02,0.36,-7.72,0.84,0.43,0.30,-0.13,-0.13,-0.06,0.00
18,43,21,797092,6.13,0.27,-7.69,0.09,-0.07,0.02,6.02,0.36,-7.72,0.84,0.43,0.30,-0.13,0.06,-0.13,-0.06
18,43,22,317091,6.11,0.27,-7.69,0.08,-0.08,0.03,6.02,0.36,-7.72,0.84,0.43,0.30,-0.13,0.06,-0.06,0.13
18,43,22,838091,6.13,0.29,-7.68,0.10,-0.06,0.04,6.02,0.36,-7.72,0.84,0.43,0.30,-0.13,0.00,-0.06,0.00
18,43,23,362094,6.13,0.29,-7.71,0.11,-0.07,0.05,6.02,0.36,-7.72,0.84,0.43,0.30,-0.13,0.19,0.13,0.06
18,43,23,883031,6.15,0.28,-7.69,0.12,-0.08,0.03,6.02,0.36,-7.72,0.84,0.43,0.30,-0.13,0.06,-0.06,0.06
18,43,24,407089,6.14,0.29,-7.71,0.10,-0.05,0.02,6.02,0.36,-7.72,0.84,0.43,0.30,-0.13,0.06,0.06,0.00
18,43,24,928092,6.12,0.29,-7.70,0.09,-0.07,0.02,6.02,0.36,-7.72,0.84,0.43,0.30,-0.13,0.13,-0.06,0.00
18,43,25,449092,6.12,0.30,-7.70,0.10,-0.06,0.02,6.02,0.36,-7.72,0.84,0.43,0.30,-0.13,0.00,0.06,-0.13
18,43,25,971092,6.13,0.30,-7.68,0.10,-0.05,0.04,6.02,0.36,-7.72,0.84,0.43,0.30,-0.13,0.00,0.06,-0.06
18,43,26,497091,6.10,0.27,-7.69,0.09,-0.05,0.03,6.02,0.36,-7.72,0.84,0.43,0.30,-0.13,0.06,-0.06,0.00
18,43,27,21094,6.12,0.32,-7.69,0.10,-0.04,0.03,6.02,0.36,-7.72,0.84,0.43,0.30,-0.13,0.13,-0.06,-0.06
18,43,27,541094,6.12,0.29,-7.70,0.09,-0.05,0.01,6.02,0.36,-7.72,0.84,0.43,0.30,-0.13,-0.13,-0.13,0.00
18,43,28,61093,6.14,0.28,-7.66,0.12,-0.07,0.06,6.02,0.36,-7.72,0.84,0.43,0.30,-0.13,-0.06,0.06,0.13
18,43,28,582091,6.12,0.30,-7.70,0.09,-0.06,0.02,6.02,0.36,-7.72,0.84,0.43,0.30,-0.13,-0.06,-0.13,0.00
18,43,29,104093,6.12,0.29,-7.69,0.10,-0.07,0.03,6.02,0.36,-7.72,0.84,0.43,0.30,-0.13,0.00,0.06,-0.13
18,43,29,630092,6.11,0.28,-7.68,0.11,-0.07,0.04,6.02,0.36,-7.72,0.84,0.43,0.30,-0.13,0.06,-0.06,0.00
18,43,30,150091,6.11,0.29,-7.68,0.09,-0.06,0.04,6.02,0.36,-7.72,0.84,0.43,0.30,-0.13,-0.13,0.06,0.00
18,43,30,677088,6.13,0.32,-7.69,0.10,-0.04,0.03,6.02,0.36,-7.72,0.84,0.43,0.30,-0.13,0.13,-0.06,-0.06
18,43,31,197091,6.12,0.27,-7.70,0.11,-0.05,0.00,6.02,0.36,-7.72,0.84,0.43,0.30,-0.13,-0.13,-0.06,-0.06
18,43,31,717092,6.13,0.30,-7.69,0.10,-0.06,0.03,6.02,0.36,-7.72,0.84,0.43,0.30,-0.13,-0.06,-0.06,0.06
18,43,32,257090,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.84,0.43,0.30,-0.13,-0.06,0.13,-0.06
18,43,32,835091,6.12,0.30,-7.70,0.09,-0.06,0.01,6.02,0.36,-7.72,0.84,0.43,0.30,-0.13,0.06,-0.13,-0.06
18,43,33,353720,6.13,0.29,-7.69,0.11,-0.06,0.01,6.02,0.36,-7.72,0.84,0.43,0.30,-0.13,-0.13,-0.06,-0.13
18,43,33,878091,6.13,0.29,-7.66,0.10,-0.05,0.02,6.02,0.36,-7.72,0.84,0.43,0.30,-0.13,0.00,0.00,-0.06
18,43,34,398090,6.14,0.29,-7.69,0.11,-0.07,0.03,6.02,0.36,-7.72,0.84,0.43,0.30,-0.13,0.25,-0.13,0.13
18,43,34,921091,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.06,0.00,0.13
18,43,35,514093,6.11,0.28,-7.69,0.09,-0.07,0.03,6.02,0.36,-7.72,0.84,0.43,0.30,-0.13,0.06,-0.06,0.06
18,43,36,35090,6.13,0.28,-7.69,0.10,-0.07,0.03,6.02,0.36,-7.72,0.84,0.43,0.30,-0.13,0.00,-0.06,0.06
18,43,36,556091,6.12,0.28,-7.68,0.09,-0.07,0.04,6.02,0.36,-7.72,0.84,0.43,0.30,-0.13,0.00,-0.06,0.25
18,43,37,81093,6.12,0.29,-7.70,0.08,-0.06,0.02,6.02,0.36,-7.72,0.84,0.43,0.30,-0.13,0.06,0.06,0.00
18,43,37,602088,6.12,0.26,-7.68,0.10,-0.09,0.04,6.02,0.36,-7.72,0.84,0.43,0.30,-0.13,-0.06,0.13,0.00
18,43,38,128091,6.13,0.29,-7.70,0.11,-0.06,0.01,6.02,0.36,-7.72,0.84,0.43,0.30,-0.13,0.00,0.06,0.00
18,43,38,649091,6.15,0.29,-7.67,0.12,-0.07,0.04,6.02,0.36,-7.72,0.84,0.43,0.30,-0.13,0.00,-0.06,-0.06
18,43,39,169091,6.13,0.30,-7.69,0.10,-0.06,0.03,6.02,0.36,-7.72,0.84,0.43,0.30,-0.13,0.06,0.00,0.06
18,43,39,690091,6.14,0.29,-7.68,0.11,-0.07,0.04,6.02,0.36,-7.72,0.84,0.43,0.30,-0.13,-0.06,-0.06,0.00
18,43,40,216092,6.11,0.29,-7.68,0.09,-0.07,0.04,6.02,0.36,-7.72,0.84,0.43,0.30,-0.13,0.06,-0.06,-0.06
18,43,40,741091,6.12,0.30,-7.69,0.09,-0.06,0.03,6.02,0.36,-7.72,0.84,0.43,0.30,-0.13,-0.13,0.13,0.06
18,43,41,263092,6.12,0.28,-7.69,0.10,-0.07,0.02,6.02,0.36,-7.72,0.84,0.43,0.30,-0.13,-0.13,0.06,0.13
18,43,41,785092,6.12,0.27,-7.75,0.10,-0.08,-0.02,6.02,0.36,-7.72,0.84,0.43,0.30,-0.13,0.00,0.06,0.19
18,43,42,307092,6.12,0.28,-7.69,0.09,-0.07,0.03,6.02,0.36,-7.72,0.84,0.43,0.30,-0.13,0.19,-0.06,0.00
18,43,42,826091,6.13,0.27,-7.68,0.10,-0.05,0.02,6.02,0.36,-7.72,0.84,0.43,0.30,-0.13,0.06,-0.06,-0.06
18,43,43,349089,6.09,0.30,-7.70,0.06,-0.05,0.01,6.02,0.36,-7.72,0.84,0.43,0.30,-0.13,0.13,-0.13,0.00
18,43,43,878092,6.12,0.30,-7.67,0.10,-0.05,0.05,6.02,0.36,-7.72,0.84,0.43,0.30,-0.13,0.00,-0.06,0.00
18,43,44,399031,6.11,0.29,-7.71,0.09,-0.07,0.01,6.02,0.36,-7.72,0.84,0.43,0.30,-0.13,0.06,0.00,0.00
18,43,44,922090,6.12,0.28,-7.69,0.09,-0.08,0.03,6.02,0.36,-7.72,0.84,0.43,0.30,-0.13,0.13,0.06,-0.06
18,43,45,444090,6.13,0.30,-7.71,0.10,-0.06,0.00,6.02,0.36,-7.72,0.84,0.43,0.30,-0.13,0.06,0.00,-0.13
18,43,45,969090,6.11,0.27,-7.68,0.11,-0.08,0.04,6.02,0.36,-7.72,0.84,0.43,0.30,-0.13,-0.06,0.06,-0.06
18,43,46,492092,6.14,0.30,-7.70,0.11,-0.06,0.01,6.02,0.36,-7.72,0.84,0.43,0.30,-0.13,-0.06,0.13,0.00
18,43,47,12092,6.13,0.30,-7.70,0.10,-0.05,0.01,6.02,0.36,-7.72,0.84,0.43,0.30,-0.13,0.00,0.19,0.00
18,43,47,535087,6.12,0.30,-7.69,0.10,-0.07,0.04,6.02,0.36,-7.72,0.84,0.43,0.30,-0.13,-0.13,-0.06,-0.06
18,43,48,56094,6.13,0.30,-7.67,0.10,-0.05,0.05,6.02,0.36,-7.72,0.84,0.43,0.30,-0.13,-0.06,0.06,-0.06
18,43,48,579094,6.11,0.29,-7.70,0.09,-0.06,0.04,6.02,0.36,-7.72,0.84,0.43,0.30,-0.13,0.00,0.06,0.00
18,43,49,99093,6.12,0.29,-7.69,0.10,-0.07,0.03,6.02,0.36,-7.72,0.84,0.43,0.30,-0.13,0.00,-0.06,-0.06
18,43,49,624090,6.14,0.30,-7.71,0.09,-0.07,0.03,6.02,0.36,-7.72,0.84,0.43,0.30,-0.13,0.13,-0.06,-0.13
18,43,50,144092,6.11,0.30,-7.67,0.08,-0.06,0.05,6.02,0.36,-7.72,0.84,0.43,0.30,-0.13,-0.06,0.00,0.19
18,43,50,664091,6.13,0.27,-7.68,0.10,-0.09,0.04,6.02,0.36,-7.72,0.84,0.43,0.30,-0.13,0.06,-0.13,-0.06
18,43,51,191092,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.13
18,43,51,776091,6.14,0.29,-7.72,0.11,-0.07,0.00,6.02,0.36,-7.72,0.84,0.43,0.30,-0.13,0.13,0.06,-0.06
18,43,52,298090,6.12,0.30,-7.67,0.09,-0.06,0.05,6.02,0.36,-7.72,0.84,0.43,0.30,-0.13,0.06,0.00,0.00
18,43,52,817092,6.11,0.30,-7.70,0.10,-0.06,0.05,6.02,0.36,-7.72,0.84,0.43,0.30,-0.13,-0.13,-0.06,-0.06
18,43,53,336092,6.12,0.28,-7.72,0.09,-0.07,0.00,6.02,0.36,-7.72,0.84,0.43,0.30,-0.13,-0.13,0.00,-0.06
18,43,53,859088,6.12,0.28,-7.70,0.09,-0.07,0.02,6.02,0.36,-7.72,0.84,0.43,0.30,-0.13,0.00,0.00,-0.13
18,43,54,378729,6.13,0.28,-7.69,0.10,-0.07,0.03,6.02,0.36,-7.72,0.84,0.43,0.30,-0.13,0.00,-0.25,0.06
18,43,54,900034,6.11,0.29,-7.70,0.08,-0.06,0.02,6.02,0.36,-7.72,0.84,0.43,0.30,-0.13,0.06,0.06,0.00
18,43,55,423092,6.11,0.30,-7.66,0.08,-0.06,0.06,6.02,0.36,-7.72,0.84,0.43,0.30,-0.13,-0.13,-0.06,-0.06
18,43,55,945092,6.11,0.28,-7.69,0.09,-0.07,0.03,6.02,0.36,-7.72,0.84,0.43,0.30,-0.13,0.06,0.06,-0.06
18,43,56,480092,0.00,0.00,0.00,0.08,-0.08,-0.01,6.02,0.36,-7.72,0.84,0.43,0.30,-0.13,0.00,0.06,-0.13
18,43,57,16087,6.12,0.30,-7.68,0.10,-0.05,0.04,6.02,0.36,-7.72,0.84,0.43,0.30,-0.13,0.06,-0.06,-0.06
18,43,57,535062,6.11,0.28,-7.68,0.08,-0.07,0.04,6.02,0.36,-7.72,0.84,0.43,0.30,-0.13,0.00,0.13,-0.06
18,43,58,56068,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
18,43,58,751092,6.13,0.29,-7.69,0.10,-0.09,0.00,6.02,0.36,-7.72,0.84,0.43,0.30,-0.13,-0.06,0.00,0.06
18,43,59,279089,6.10,0.28,-7.66,0.07,-0.08,0.06,6.02,0.36,-7.72,0.84,0.43,0.30,-0.13,0.00,0.13,-0.13
18,43,59,800092,6.12,0.29,-7.69,0.10,-0.07,0.02,6.02,0.36,-7.72,0.84,0.43,0.30,-0.13,0.00,-0.13,0.06
18,44,0,323091,6.13,0.29,-7.72,0.11,-0.07,0.00,6.02,0.36,-7.72,0.84,0.43,0.30,-0.13,-0.06,0.13,-0.13
18,44,0,846090,6.14,0.29,-7.67,0.11,-0.07,0.05,6.02,0.36,-7.72,0.84,0.43,0.30,-0.13,-0.06,0.06,0.00
18,44,1,368088,6.11,0.26,-7.71,0.09,-0.09,0.00,6.02,0.36,-7.72,0.84,0.43,0.30,-0.13,-0.13,0.06,-0.06
18,44,1,896091,6.14,0.30,-7.67,0.11,-0.05,0.05,6.02,0.36,-7.72,0.84,0.43,0.30,-0.13,0.00,-0.13,-0.06
18,44,2,416091,6.13,0.28,-7.70,0.09,-0.09,0.04,6.02,0.36,-7.72,0.84,0.43,0.30,-0.13,0.06,-0.06,0.06
18,44,2,937091,6.14,0.28,-7.70,0.11,-0.07,0.02,6.02,0.36,-7.72,0.84,0.43,0.30,-0.13,0.00,-0.19,0.00
18,44,3,461091,6.13,0.28,-7.69,0.10,-0.07,0.03,6.02,0.36,-7.72,0.84,0.43,0.30,-0.13,-0.06,0.06,0.00
18,44,3,981082,6.12,0.27,-7.72,0.10,-0.08,0.00,6.02,0.36,-7.72,0.84,0.43,0.30,-0.13,0.19,0.00,-0.06
18,44,4,506093,6.11,0.28,-7.67,0.08,-0.08,0.05,6.02,0.36,-7.72,0.84,0.43,0.30,-0.13,-0.13,0.13,0.06
18,44,5,26094,6.13,0.29,-7.69,0.10,-0.06,0.01,6.02,0.36,-7.72,0.84,0.43,0.30,-0.13,0.06,0.06,-0.06
18,44,5,546093,6.11,0.29,-7.69,0.09,-0.06,0.03,6.02,0.36,-7.72,0.84,0.43,0.30,-0.13,-0.06,0.00,-0.13
18,44,6,68088,6.11,0.28,-7.67,0.08,-0.08,0.05,6.02,0.36,-7.72,0.84,0.43,0.30,-0.13,0.00,-0.19,0.00
18,44,6,589091,6.11,0.29,-7.69,0.08,-0.07,0.03,6.02,0.36,-7.72,0.84,0.43,0.30,-0.13,0.13,0.00,-0.06
18,44,7,111089,6.13,0.29,-7.68,0.11,-0.06,0.04,6.02,0.36,-7.72,0.84,0.43,0.30,-0.13,0.06,-0.06,0.06
18,44,7,636034,6.11,0.29,-7.69,0.11,-0.08,0.03,6.02,0.36,-7.72,0.84,0.43,0.30,-0.13,0.00,0.19,-0.06
18,44,8,163091,6.13,0.29,-7.67,0.10,-0.06,0.05,6.02,0.36,-7.72,0.84,0.43,0.30,-0.13,-0.06,0.13,0.13
18,44,8,682094,6.12,0.28,-7.66,0.09,-0.07,0.05,6.02,0.36,-7.72,0.84,0.43,0.30,-0.13,0.00,0.00,-0.06
18,44,9,202090,6.13,0.29,-7.70,0.10,-0.06,0.01,6.02,0.36,-7.72,0.84,0.43,0.30,-0.13,-0.06,-0.06,-0.06
18,44,9,723091,6.12,0.28,-7.67,0.09,-0.07,0.05,6.02,0.36,-7.72,0.84,0.43,0.30,-0.13,-0.06,0.06,0.00
18,44,10,248091,6.13,0.28,-7.68,0.09,-0.06,0.04,6.02,0.36,-7.72,0.84,0.43,0.30,-0.13,-0.06,-0.13,0.19
18,44,10,768087,6.11,0.32,-7.67,0.08,-0.04,0.05,6.02,0.36,-7.72,0.84,0.43,0.30,-0.13,-0.06,-0.13,-0.06
18,44,11,290090,6.14,0.28,-7.68,0.12,-0.07,0.04,6.02,0.36,-7.72,0.84,0.43,0.30,-0.13,0.13,-0.06,0.06
18,44,11,812089,6.12,0.28,-7.73,0.09,-0.08,-0.01,6.02,0.36,-7.72,0.84,0.43,0.30,-0.13,0.00,-0.06,0.00
18,44,12,334092,6.12,0.28,-7.69,0.09,-0.08,0.03,6.02,0.36,-7.72,0.84,0.43,0.30,-0.13,-0.13,0.00,0.06
18,44,12,867092,6.12,0.29,-7.69,0.09,-0.07,0.03,6.02,0.36,-7.72,0.84,0.43,0.30,-0.13,0.00,0.00,-0.19
18,44,13,387092,6.11,0.27,-7.69,0.09,-0.08,0.03,6.02,0.36,-7.72,0.84,0.43,0.30,-0.13,0.13,0.06,-0.06
18,44,13,907092,6.13,0.27,-7.67,0.11,-0.08,0.05,6.02,0.36,-7.72,0.84,0.43,0.30,-0.13,0.19,0.00,0.00
18,44,14,429090,6.12,0.30,-7.71,0.09,-0.06,0.00,6.02,0.36,-7.72,0.84,0.43,0.30,-0.13,-0.13,0.00,0.06
18,44,14,951092,6.10,0.27,-7.68,0.07,-0.09,0.04,6.02,0.36,-7.72,0.84,0.43,0.30,-0.13,0.19,0.00,0.00
18,44,15,475092,6.12,0.28,-7.66,0.10,-0.07,0.06,6.02,0.36,-7.72,0.84,0.43,0.30,-0.13,-0.06,-0.25,-0.13
18,44,15,997088,6.11,0.29,-7.67,0.09,-0.06,0.05,6.02,0.36,-7.72,0.84,0.43,0.30,-0.13,0.00,-0.06,0.00
18,44,16,517088,6.12,0.28,-7.65,0.10,-0.07,0.07,6.02,0.36,-7.72,0.84,0.43,0.30,-0.13,0.19,0.00,-0.06
18,44,17,40090,6.12,0.28,-7.65,0.10,-0.08,0.07,6.02,0.36,-7.72,0.84,0.43,0.30,-0.13,-0.13,0.13,0.00
18,44,17,566606,6.13,0.28,-7.70,0.11,-0.07,0.02,6.02,0.36,-7.72,0.84,0.43,0.30,-0.13,-0.13,0.13,0.06
18,44,18,92090,6.12,0.27,-7.68,0.10,-0.08,0.04,6.02,0.36,-7.72,0.84,0.43,0.30,-0.13,0.00,-0.06,0.00
18,44,18,613094,6.11,0.29,-7.70,0.08,-0.07,0.02,6.02,0.36,-7.72,0.84,0.43,0.30,-0.13,0.06,0.06,-0.13
18,44,19,133092,6.12,0.26,-7.69,0.09,-0.07,0.06,6.02,0.36,-7.72,0.84,0.43,0.30,-0.13,0.00,0.06,0.06
18,44,19,654090,6.11,0.29,-7.68,0.08,-0.07,0.04,6.02,0.36,-7.72,0.84,0.43,0.30,-0.13,0.00,0.19,0.00
18,44,20,175093,6.11,0.29,-7.69,0.08,-0.07,0.03,6.02,0.36,-7.72,0.84,0.43,0.30,-0.13,0.00,0.19,0.06
18,44,20,698094,6.12,0.29,-7.71,0.09,-0.06,0.01,6.02,0.36,-7.72,0.84,0.43,0.30,-0.13,0.13,-0.06,-0.13
18,44,21,218091,6.13,0.29,-7.69,0.11,-0.07,0.03,6.02,0.36,-7.72,0.84,0.43,0.30,-0.13,0.00,0.00,0.13
18,44,21,738092,6.12,0.27,-7.69,0.09,-0.08,0.03,6.02,0.36,-7.72,0.84,0.43,0.30,-0.13,0.13,0.13,-0.19
18,44,22,263091,6.12,0.29,-7.71,0.09,-0.07,0.01,6.02,0.36,-7.72,0.84,0.43,0.30,-0.13,0.06,0.00,-0.13
18,44,22,784091,6.12,0.29,-7.68,0.10,-0.07,0.04,6.02,0.36,-7.72,0.84,0.43,0.30,-0.13,0.00,-0.06,0.06
18,44,23,311092,6.12,0.28,-7.69,0.10,-0.06,0.03,6.02,0.36,-7.72,0.84,0.43,0.30,-0.13,-0.06,-0.06,0.06
18,44,23,831091,6.13,0.27,-7.69,0.11,-0.08,0.03,6.02,0.36,-7.72,0.84,0.43,0.30,-0.13,0.06,0.00,0.00
18,44,24,350092,6.12,0.28,-7.69,0.09,-0.07,0.03,6.02,0.36,-7.72,0.84,0.43,0.30,-0.13,0.06,-0.06,0.06
18,44,24,872092,6.12,0.29,-7.69,0.09,-0.06,0.03,6.02,0.36,-7.72,0.84,0.43,0.30,-0.13,0.00,0.00,-0.06
18,44,25,394092,6.08,0.27,-7.68,0.05,-0.09,0.04,6.02,0.36,-7.72,0.84,0.43,0.30,-0.13,0.00,0.00,-0.06
18,44,25,917089,6.11,0.29,-7.70,0.09,-0.06,0.01,6.02,0.36,-7.72,0.84,0.43,0.30,-0.13,-0.13,0.19,-0.06
18,44,26,439090,6.11,0.28,-7.69,0.09,-0.08,0.03,6.02,0.36,-7.72,0.84,0.43,0.30,-0.13,-0.06,0.13,0.00
18,44,26,976090,6.12,0.29,-7.69,0.09,-0.07,0.04,6.02,0.36,-7.72,0.84,0.43,0.30,-0.13,0.00,0.19,0.00
18,44,27,494740,6.11,0.29,-7.68,0.08,-0.07,0.03,6.02,0.36,-7.72,0.84,0.43,0.30,-0.13,-0.13,-0.25,-0.06
18,44,28,21093,6.11,0.28,-7.70,0.09,-0.07,0.01,6.02,0.36,-7.72,0.84,0.43,0.30,-0.13,0.13,0.00,0.00
18,44,28,557094,6.12,0.28,-7.68,0.10,-0.07,0.04,6.02,0.36,-7.72,0.84,0.43,0.30,-0.13,0.00,-0.06,0.06
18,44,29,92063,6.12,0.26,-7.68,0.09,-0.09,0.04,6.02,0.36,-7.72,0.84,0.43,0.30,-0.13,0.00,0.13,0.00
18,44,29,614063,6.12,0.29,-7.69,0.10,-0.07,0.03,6.02,0.36,-7.72,0.84,0.43,0.30,-0.13,0.00,-0.06,0.06
18,44,30,135086,6.11,0.28,-7.70,0.08,-0.08,0.02,6.02,0.36,-7.72,0.84,0.43,0.30,-0.13,0.00,-0.13,0.13
18,44,30,657065,6.12,0.31,-7.68,0.09,-0.05,0.04,6.02,0.36,-7.72,0.84,0.43,0.30,-0.13,0.19,-0.06,0.00
18,44,31,195054,6.13,0.29,-7.68,0.10,-0.07,0.04,6.02,0.36,-7.72,0.84,0.43,0.30,-0.13,-0.06,0.06,0.00
18,44,31,735091,6.13,0.27,-7.68,0.09,-0.07,0.00,6.02,0.36,-7.72,0.84,0.43,0.30,-0.13,-0.25,0.13,-0.13
18,44,32,258088,6.11,0.28,-7.66,0.08,-0.08,0.06,6.02,0.36,-7.72,0.84,0.43,0.30,-0.13,0.06,-0.13,-0.06
18,44,32,778087,6.12,0.28,-7.68,0.10,-0.06,0.04,6.02,0.36,-7.72,0.84,0.43,0.30,-0.13,0.00,0.19,0.00
18,44,33,299089,6.11,0.28,-7.70,0.09,-0.08,0.01,6.02,0.36,-7.72,0.84,0.43,0.30,-0.13,-0.13,0.00,0.00
18,44,33,828090,6.12,0.27,-7.70,0.10,-0.08,0.01,6.02,0.36,-7.72,0.84,0.43,0.30,-0.13,-0.06,0.13,0.00
18,44,34,350089,0.00,0.00,0.00,0.00,0.00,0.00,6.02,0.36,-7.72,0.84,0.43,0.30,-0.13,0.06,-0.19,-0.06
18,44,34,901092,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
18,44,35,505093,6.14,0.28,-7.70,0.11,-0.07,0.01,6.02,0.36,-7.72,0.84,0.43,0.30,-0.13,0.00,-0.13,0.06
18,44,36,28092,6.12,0.29,-7.69,0.09,-0.07,0.03,6.02,0.36,-7.72,0.84,0.43,0.30,-0.13,-0.06,0.00,0.19
18,44,36,548094,6.10,0.26,-7.68,0.07,-0.09,0.04,6.02,0.36,-7.72,0.84,0.43,0.30,-0.13,0.13,-0.06,0.00
18,44,37,70093,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.13,0.00
18,44,37,654092,6.10,0.27,-7.67,0.07,-0.09,0.05,6.02,0.36,-7.72,0.84,0.43,0.30,-0.13,0.00,0.13,-0.06
18,44,38,176092,6.13,0.29,-7.69,0.10,-0.06,0.03,6.02,0.36,-7.72,0.84,0.43,0.30,-0.13,0.13,0.00,-0.06
18,44,38,698092,6.12,0.29,-7.66,0.10,-0.07,0.06,6.02,0.36,-7.72,0.84,0.43,0.30,-0.13,0.00,0.06,-0.06
18,44,39,220092,6.12,0.29,-7.70,0.10,-0.06,0.01,6.02,0.36,-7.72,0.84,0.43,0.30,-0.13,0.06,-0.06,0.00
18,44,39,746092,6.12,0.27,-7.67,0.11,-0.10,0.02,6.02,0.36,-7.72,0.84,0.43,0.30,-0.13,0.06,-0.06,-0.06
18,44,40,266090,6.12,0.28,-7.68,0.10,-0.07,0.04,6.02,0.36,-7.72,0.84,0.43,0.30,-0.13,0.06,0.00,-0.13
18,44,40,793092,6.14,0.27,-7.68,0.12,-0.08,0.04,6.02,0.36,-7.72,0.84,0.43,0.30,-0.13,0.06,0.00,0.19
