hours, minutes, seconds, microseconds, altitude, temperature, pressure
Intializing Altimeter
21,28,13,237091,0.00,0.00,0.00
21,28,13,826091,903.54,41.20,90595.96
21,28,14,386092,0.00,0.00,0.00
21,28,14,964092,903.50,41.20,90595.95
21,28,15,527096,903.55,41.20,90595.59
21,28,16,85093,903.52,41.20,90596.28
21,28,16,648099,903.43,41.20,90596.44
21,28,17,234129,903.51,41.20,90596.21
21,28,17,797046,903.51,41.20,90596.09
21,28,18,426086,903.45,41.20,90596.63
21,28,19,65087,903.43,41.20,90596.41
21,28,19,756114,903.47,41.20,90595.66
21,28,20,390090,903.61,41.19,90595.56
21,28,20,991086,0.00,0.00,0.00
21,28,21,668093,0.00,0.00,0.00
21,28,22,247085,903.58,41.20,90595.63
21,28,22,916046,903.57,41.20,90595.27
21,28,23,545072,903.53,41.20,90595.71
21,28,24,187085,903.50,41.20,90595.55
21,28,24,871089,903.59,41.20,90594.77
21,28,25,502091,903.73,41.19,90594.27
21,28,26,108083,903.58,41.20,90596.20
21,28,26,748085,903.47,41.20,90596.60
21,28,27,431089,903.43,41.20,90597.23
21,28,28,61091,903.48,41.20,90596.92
21,28,28,660046,903.43,41.20,90596.84
21,28,29,303085,903.46,41.20,90597.33
21,28,29,942085,903.35,41.20,90597.15
21,28,30,621092,903.42,41.20,90597.66
21,28,31,223046,903.28,41.20,90598.62
21,28,31,941705,903.37,41.20,90596.70
21,28,32,505090,903.43,41.20,90597.04
21,28,33,124393,903.45,41.20,90596.05
21,28,33,688093,903.41,41.20,90596.72
21,28,34,251090,903.41,41.20,90597.40
21,28,34,814092,903.34,41.20,90598.25
21,28,35,377089,903.26,41.20,90598.36
21,28,35,937092,903.31,0.00,0.00
21,28,36,530089,903.45,41.20,90596.41
21,28,37,87092,903.51,41.20,90595.94
21,28,37,656090,903.45,41.20,90596.51
21,28,38,236141,0.00,0.00,0.00
21,28,38,836091,903.53,41.20,90596.45
21,28,39,456091,903.50,41.20,90596.80
21,28,40,73456,903.41,41.20,90597.73
21,28,40,636094,903.37,41.20,90597.91
21,28,41,199092,903.31,41.20,90598.45
21,28,41,762090,903.29,170.02,0.00
21,28,42,325092,903.41,41.20,90596.86
21,28,42,888092,0.00,41.20,90598.70
21,28,43,441093,903.40,41.20,90596.78
21,28,44,4095,903.43,41.20,17408.75
21,28,44,567720,903.35,41.20,90597.91
21,28,45,139076,0.00,0.00,90598.23
21,28,45,704086,903.48,41.20,90597.02
21,28,46,379049,903.32,41.21,90598.03
21,28,47,91090,903.32,41.21,90598.20
21,28,47,709089,903.27,41.21,90598.24
21,28,48,337093,0.00,0.00,0.00
21,28,48,916081,903.33,41.21,90597.90
21,28,49,576085,903.31,41.21,90598.48
21,28,50,311035,903.23,41.21,90599.20
21,28,50,900091,903.32,41.20,90598.72
21,28,51,504090,903.29,41.21,90597.17
21,28,52,205092,903.36,41.21,90597.88
21,28,52,770090,903.30,41.21,90597.04
21,28,53,333092,903.37,0.00,0.00
21,28,53,923090,0.00,0.00,0.00
21,28,54,501094,903.38,41.21,90597.83
21,28,55,64093,903.29,41.21,90598.91
21,28,55,627095,0.00,0.00,0.00
21,28,56,205092,903.22,0.00,0.00
21,28,56,786092,903.38,41.21,90597.52
21,28,57,349092,903.32,41.21,90598.73
21,28,57,916093,903.25,41.21,90598.56
21,28,58,480092,903.21,41.21,90599.90
21,28,59,43096,903.13,41.21,90599.95
21,28,59,606093,903.21,41.21,90597.74
21,29,0,169092,0.00,0.00,0.00
21,29,0,747093,903.27,41.21,90598.30
21,29,1,310093,903.21,41.21,0.00
21,29,1,882093,0.00,0.00,0.00
21,29,2,462092,903.35,41.21,90598.44
21,29,3,25090,903.29,41.21,90598.59
21,29,3,588091,903.29,41.21,90598.38
21,29,4,152091,903.29,41.21,90598.68
21,29,4,811093,903.24,41.21,90598.56
21,29,5,425089,903.21,41.22,90599.66
21,29,6,27070,903.15,41.22,90600.11
21,29,6,657082,903.09,41.22,90600.34
21,29,7,363090,903.13,41.22,90599.88
21,29,7,983089,903.10,41.22,90601.13
21,29,8,586046,903.08,41.22,90600.53
21,29,9,307073,903.18,41.22,90599.82
21,29,9,923089,903.16,41.22,90600.69
21,29,10,538989,903.07,41.22,90600.70
21,29,11,144046,903.07,41.22,90600.29
21,29,11,781085,903.13,41.22,90599.74
21,29,12,415085,903.15,0.00,0.00
21,29,13,92302,903.18,41.22,90599.65
21,29,13,731091,903.06,41.21,90601.52
21,29,14,332046,902.98,41.22,90600.89
21,29,14,975085,903.12,41.22,90599.92
21,29,15,614085,903.17,41.22,90599.33
21,29,16,287094,903.23,41.22,90599.67
21,29,16,891046,903.13,41.22,90600.17
21,29,17,595089,903.12,41.22,90600.30
21,29,18,213089,903.07,41.22,90600.74
21,29,18,847090,903.10,41.22,90601.17
21,29,19,457101,903.04,41.22,90601.37
21,29,20,93087,903.04,41.22,90600.88
21,29,20,776089,903.04,41.22,90600.63
21,29,21,406091,903.10,41.22,90601.08
21,29,22,9050,902.94,41.22,90602.02
21,29,22,647085,902.99,41.22,90602.04
21,29,23,332089,902.98,41.22,90601.17
21,29,23,962088,903.16,41.22,90600.52
21,29,24,561046,903.08,41.22,90601.50
21,29,25,210085,902.98,41.22,90600.84
21,29,25,898091,903.05,41.22,90601.20
21,29,26,458092,0.00,0.00,0.00
21,29,27,36092,903.05,41.22,90600.57
21,29,27,605090,903.10,41.22,90601.25
21,29,28,171093,902.99,41.22,90601.20
21,29,28,734090,903.09,41.22,90601.21
21,29,29,297092,903.02,41.23,90601.14
21,29,29,860093,903.06,41.23,90600.88
21,29,30,423090,903.03,41.23,90600.95
21,29,30,986092,903.08,41.23,90601.45
21,29,31,549090,903.00,41.23,90602.10
21,29,32,143046,902.95,41.23,90601.92
21,29,32,783085,902.92,0.00,0.00
21,29,33,459091,903.12,41.22,90600.89
21,29,34,64067,903.01,41.22,90601.37
21,29,34,703046,903.06,41.23,90601.64
21,29,35,338085,902.96,0.00,0.00
21,29,36,15091,0.00,0.00,90601.35
21,29,36,580085,0.00,41.22,90599.93
21,29,37,262091,903.11,41.22,90601.05
21,29,37,822092,903.04,41.22,90601.59
21,29,38,385085,902.99,41.23,90602.31
21,29,38,942092,902.99,41.23,90601.91
21,29,39,504090,902.93,41.23,90602.41
21,29,40,67093,902.91,41.23,90602.70
21,29,40,632092,902.88,41.23,0.00
21,29,41,204093,902.96,41.23,90599.58
21,29,41,767090,903.15,41.22,90600.55
21,29,42,324090,0.00,0.00,0.00
21,29,42,902090,0.00,41.22,90601.92
21,29,43,454092,903.09,41.22,90600.33
21,29,44,17095,903.08,41.22,90601.56
21,29,44,580093,902.93,41.23,90602.15
21,29,45,143090,902.91,41.23,0.00
21,29,45,709093,902.89,41.23,90603.09
21,29,46,272093,902.87,41.23,90602.63
21,29,46,835091,0.00,0.00,0.00
21,29,47,413091,902.89,0.00,0.00
21,29,48,4090,902.95,41.23,90601.88
21,29,48,622090,902.91,41.23,90601.84
21,29,49,218047,902.89,41.23,90602.80
21,29,49,857046,902.96,41.23,90601.89
21,29,50,498085,902.93,41.23,90602.53
21,29,51,187089,902.88,41.23,90603.25
21,29,51,805091,902.88,41.23,90603.00
21,29,52,368093,902.91,41.23,90602.36
21,29,52,935090,0.00,41.23,90603.43
21,29,53,489092,902.93,41.23,90602.14
21,29,54,52090,902.85,41.23,0.00
21,29,54,624092,902.87,41.23,90602.27
21,29,55,187090,902.86,41.23,90603.22
21,29,55,745093,902.90,41.23,90603.10
21,29,56,308093,902.92,41.23,0.00
21,29,56,888484,903.02,41.23,90601.91
21,29,57,451088,902.92,41.23,90602.80
21,29,58,156089,902.85,41.23,90603.00
21,29,58,774089,902.81,41.23,90602.98
21,29,59,367046,902.86,41.24,90603.66
21,30,0,8089,902.83,41.24,90603.62
21,30,0,639085,902.77,0.00,0.00
21,30,1,327092,0.00,41.23,90603.47
21,30,1,911020,902.92,41.23,90603.14
21,30,2,564090,902.87,0.00,0.00
21,30,3,244092,0.00,0.00,0.00
21,30,3,823090,902.95,41.23,90602.52
21,30,4,522093,902.92,41.23,90603.11
21,30,5,121046,902.83,41.24,90603.09
21,30,5,759085,902.82,41.24,90603.63
21,30,6,480092,902.75,41.24,90604.35
21,30,7,45064,902.72,41.24,90604.48
21,30,7,685045,902.77,41.24,90604.33
21,30,8,324085,902.74,41.24,90604.34
21,30,9,9089,902.72,41.24,90604.47
21,30,9,639092,902.79,41.24,90604.58
21,30,10,242046,902.63,41.24,90604.37
21,30,10,880087,902.73,41.24,90604.98
21,30,11,565099,902.68,41.24,90604.93
21,30,12,158046,902.62,41.24,90604.95
21,30,12,804092,902.67,41.24,90604.98
21,30,13,367090,902.68,41.24,90604.33
21,30,13,933093,902.69,41.24,90604.52
21,30,14,494093,902.76,41.24,90605.65
21,30,15,59193,902.60,41.24,90605.41
21,30,15,622092,902.60,41.24,90605.12
21,30,16,185192,902.65,0.00,0.00
21,30,16,758093,902.74,41.24,90604.43
21,30,17,323092,902.72,41.24,90604.66
21,30,17,888092,902.69,41.24,90605.23
21,30,18,454081,902.61,41.24,90606.50
21,30,19,87087,0.00,0.00,0.00
21,30,19,767872,902.58,41.24,90605.75
21,30,20,367045,902.64,41.24,90605.34
21,30,21,6091,902.72,41.24,90603.75
21,30,21,712089,902.84,41.24,90603.98
21,30,22,330090,902.75,41.24,90604.56
21,30,22,960093,902.74,41.23,90605.05
21,30,23,559084,902.61,41.24,90605.45
21,30,24,194085,902.62,41.24,90605.09
21,30,24,885089,902.75,41.24,90604.00
21,30,25,487045,902.77,41.24,90604.66
21,30,26,116046,902.72,41.24,90604.69
21,30,26,827084,902.69,41.23,90604.87
21,30,27,386094,902.69,41.24,90604.02
21,30,27,949092,902.78,0.00,0.00
21,30,28,550094,902.90,41.23,90603.55
21,30,29,113092,902.75,41.23,90603.73
21,30,29,676092,0.00,0.00,90604.93
21,30,30,238093,902.89,41.23,90603.21
21,30,30,803090,902.77,41.23,90602.91
21,30,31,360093,0.00,0.00,0.00
21,30,31,938092,902.96,41.22,90602.34
21,30,32,519619,902.91,41.23,90602.07
21,30,33,93091,903.11,41.22,90601.06
21,30,33,697091,903.03,41.22,90601.27
21,30,34,414093,903.02,41.22,90600.38
21,30,34,979085,903.13,41.22,90600.07
21,30,35,653090,903.21,41.21,90599.91
21,30,36,262086,903.16,41.22,90599.05
21,30,36,961090,903.23,41.21,90599.20
21,30,37,586089,903.25,41.21,90598.28
21,30,38,187046,903.26,41.21,90598.46
21,30,38,817083,903.28,41.21,90597.59
21,30,39,531090,903.37,41.20,90596.95
21,30,40,142091,903.44,41.20,90595.81
21,30,40,732046,903.46,41.20,90596.68
21,30,41,371046,903.46,41.20,90596.20
21,30,42,13083,903.53,41.20,90595.06
21,30,42,698089,903.60,41.19,90594.95
21,30,43,328094,903.79,41.19,90593.53
21,30,43,932045,903.70,41.19,90593.96
21,30,44,573086,903.67,41.19,90593.71
21,30,45,286092,0.00,0.00,0.00
21,30,45,885092,903.87,41.18,90592.68
21,30,46,576090,903.88,0.00,0.00
21,30,47,221098,903.95,41.17,90590.92
21,30,47,823044,904.02,41.17,90589.64
21,30,48,532089,904.12,41.17,90589.66
21,30,49,147090,0.00,0.00,0.00
21,30,49,778090,904.26,41.16,90588.40
21,30,50,379046,904.22,41.16,90587.50
21,30,51,18087,904.22,41.16,90587.31
21,30,51,703090,904.28,41.16,90587.37
21,30,52,296046,904.26,41.15,90587.36
21,30,52,941046,904.28,41.15,90586.87
21,30,53,575089,904.35,41.15,90585.97
21,30,54,259090,904.45,41.15,90584.80
21,30,54,852063,904.48,41.14,90584.59
21,30,55,496042,904.57,41.14,90584.05
21,30,56,132085,904.64,41.14,90582.65
21,30,56,826089,904.84,41.13,90582.05
21,30,57,456092,904.91,41.13,90581.30
21,30,58,60064,904.85,41.13,90581.37
21,30,58,696085,904.92,41.13,90579.80
21,30,59,333085,0.00,0.00,0.00
21,31,0,12130,905.07,41.12,90579.53
21,31,0,616046,905.05,41.12,90578.39
21,31,1,333083,905.00,169.21,0.00
21,31,1,899085,905.11,41.11,90578.03
21,31,2,536072,905.17,41.11,90577.18
21,31,3,172046,905.19,41.11,90577.03
21,31,3,814083,905.23,41.11,90576.52
21,31,4,527153,905.29,41.10,90575.71
21,31,5,90087,905.36,41.10,90575.20
21,31,5,738046,905.35,41.10,90575.89
21,31,6,373087,905.35,41.10,90575.55
21,31,7,84583,905.45,41.09,90574.06
21,31,7,647085,905.54,41.09,90573.33
21,31,8,328090,905.76,41.08,90571.98
21,31,8,933086,905.74,41.09,90571.06
21,31,9,652092,0.00,0.00,0.00
21,31,10,245091,0.00,41.08,90569.43
21,31,10,835043,905.90,41.08,90569.53
21,31,11,487088,905.92,41.08,90569.61
21,31,12,126086,905.89,41.07,90569.30
21,31,12,806078,906.06,41.07,90568.73
21,31,13,406046,905.89,41.07,90569.27
21,31,14,50087,905.93,41.07,90568.71
21,31,14,752090,906.01,41.06,90568.55
21,31,15,370089,906.02,41.06,90567.64
21,31,15,972046,906.09,41.06,90567.41
21,31,16,602085,906.22,41.06,90565.87
21,31,17,243085,906.28,41.05,90564.84
21,31,17,958092,0.00,0.00,0.00
21,31,18,559090,906.54,41.04,90563.38
21,31,19,159047,906.45,41.05,90563.29
21,31,19,867089,906.50,41.04,90562.87
21,31,20,486089,906.53,41.04,90562.10
21,31,21,115092,906.76,41.04,90561.07
21,31,21,715045,906.64,41.04,90561.42
21,31,22,354085,906.64,0.00,0.00
21,31,23,32091,0.00,0.00,90560.59
21,31,23,601085,0.00,41.02,90559.11
21,31,24,262056,906.89,0.00,0.00
21,31,24,949092,906.98,41.02,90558.66
21,31,25,548090,906.92,41.02,90558.75
21,31,26,188046,906.89,41.02,90558.01
21,31,26,826042,906.95,41.02,90558.29
21,31,27,532090,906.90,41.02,90558.11
21,31,28,152089,906.94,41.02,90557.97
21,31,28,787155,907.17,41.01,90556.50
21,31,29,387046,907.14,41.01,90555.31
21,31,30,28086,907.27,41.01,90554.39
21,31,30,717090,907.37,41.01,90554.03
21,31,31,311047,907.30,41.00,90554.27
21,31,31,947046,907.32,41.00,90553.59
21,31,32,584088,907.39,41.00,90553.08
21,31,33,292162,907.39,41.00,90552.73
21,31,33,909093,907.46,40.99,90551.73
21,31,34,543091,907.55,40.99,90552.31
21,31,35,145083,907.51,40.99,90551.56
21,31,35,850090,907.60,40.99,90551.38
21,31,36,460079,0.00,40.99,90551.75
21,31,37,50054,907.57,40.99,90550.93
21,31,37,707084,907.59,40.98,90550.89
21,31,38,338090,907.68,40.98,90549.84
21,31,38,982087,907.74,40.98,90549.24
21,31,39,630042,907.77,40.98,90549.27
21,31,40,275085,907.82,40.98,90548.70
21,31,40,915085,907.82,40.97,90548.30
21,31,41,591092,907.99,40.97,90547.57
21,31,42,196046,907.94,40.97,90547.01
21,31,42,907964,908.09,170.02,0.00
21,31,43,470085,908.10,40.96,90545.09
21,31,44,109061,908.15,40.96,90544.87
21,31,44,753046,908.16,40.96,90544.52
21,31,45,387086,908.19,40.96,90545.09
21,31,46,81965,908.22,40.96,90544.36
21,31,46,708089,908.25,40.95,90544.68
21,31,47,313046,908.23,40.95,90543.55
21,31,47,952086,908.31,40.95,0.00
21,31,48,625092,0.00,0.00,90543.63
21,31,49,187786,908.45,40.94,90542.45
21,31,49,866059,908.47,40.94,90541.59
21,31,50,507084,908.39,40.94,90542.21
21,31,51,187091,0.00,0.00,90542.72
21,31,51,754085,908.61,40.93,90540.78
21,31,52,471098,908.60,40.93,90539.78
21,31,53,67086,908.61,40.93,90539.88
21,31,53,701085,908.62,40.93,90539.38
21,31,54,383081,0.00,40.93,90539.45
21,31,54,972039,908.66,40.93,90538.84
21,31,55,626096,908.71,40.93,90539.20
21,31,56,331089,908.74,40.93,90538.28
21,31,56,948091,908.85,40.92,90538.13
21,31,57,554061,908.85,40.92,90536.94
21,31,58,192086,908.90,40.92,90537.87
21,31,58,874089,908.82,40.92,90537.12
21,31,59,468063,0.00,0.00,0.00
21,32,0,147090,909.05,40.91,90535.97
21,32,0,747088,909.00,40.91,90534.95
21,32,1,382089,909.09,40.91,90534.89
21,32,2,30090,909.06,40.91,90534.11
21,32,2,668055,909.15,40.91,90534.53
21,32,3,314083,909.15,40.91,90533.91
21,32,3,942085,909.17,40.91,90534.30
21,32,4,615091,909.15,40.91,0.00
21,32,5,205091,0.00,0.00,0.00
21,32,5,783090,909.24,40.90,90532.98
21,32,6,346090,0.00,0.00,90533.35
21,32,6,908092,909.34,40.89,90531.75
21,32,7,471093,909.31,40.89,90531.98
21,32,8,37092,909.36,40.89,90531.52
21,32,8,600093,909.42,40.89,0.00
21,32,9,172092,909.50,40.89,90529.81
21,32,9,735092,909.51,40.89,90530.13
21,32,10,293093,909.48,40.89,90529.65
21,32,10,856092,909.48,40.89,90530.21
21,32,11,420092,909.53,40.89,90529.38
21,32,11,985093,0.00,0.00,90530.03
21,32,12,547094,909.68,40.88,90527.97
21,32,13,110094,0.00,0.00,90529.26
21,32,13,672093,909.75,40.87,90527.48
21,32,14,236090,909.69,40.88,0.00
21,32,14,807091,0.00,0.00,0.00
21,32,15,385092,909.75,40.87,90527.09
21,32,15,948090,0.00,0.00,0.00
21,32,16,528086,909.76,40.87,90526.55
21,32,17,192046,909.83,40.87,90526.90
21,32,17,826045,909.83,40.87,90526.46
21,32,18,474085,909.86,40.87,90526.17
21,32,19,157161,909.86,40.87,90525.56
21,32,19,791092,-1326.59,0.00,0.00
21,32,20,380082,909.99,40.86,90524.36
21,32,21,34090,909.99,0.00,0.00
21,32,21,708089,0.00,0.00,90524.58
21,32,22,270713,910.23,40.85,90523.03
21,32,22,947046,910.20,40.85,90522.56
21,32,23,591088,910.21,40.85,90522.90
21,32,24,279089,910.12,40.85,90522.64
21,32,24,906091,910.29,40.85,90522.35
21,32,25,510051,910.24,40.85,90521.90
21,32,26,147085,910.28,40.85,90521.03
21,32,26,779084,910.39,40.85,90520.90
21,32,27,462098,910.50,40.84,90520.01
21,32,28,61066,910.37,40.84,90520.88
21,32,28,702090,910.42,40.84,90519.56
21,32,29,348084,910.48,40.84,90519.84
21,32,30,22090,910.44,40.84,90520.74
21,32,30,621044,910.34,40.84,90520.84
21,32,31,269074,910.37,40.84,90519.98
21,32,31,910085,910.45,40.84,90518.90
21,32,32,579082,0.00,40.83,90518.42
21,32,33,164023,910.74,40.83,90517.38
21,32,33,819084,910.74,40.83,90516.36
21,32,34,463085,910.74,40.83,90516.70
21,32,35,136081,910.85,40.82,90516.20
21,32,35,735043,910.72,40.83,90516.80
21,32,36,376090,910.76,40.83,90516.56
21,32,37,95109,910.75,40.82,90516.51
21,32,37,664089,910.75,40.82,90516.30
21,32,38,293046,910.72,40.82,90516.56
21,32,38,933086,910.73,40.82,90516.21
21,32,39,575086,910.77,40.82,90515.49
21,32,40,216083,910.89,40.82,90514.86
21,32,40,896094,910.99,40.81,90515.66
21,32,41,503087,910.90,40.82,90514.93
21,32,42,135086,910.88,40.81,90514.35
21,32,42,822092,911.02,40.81,90514.34
21,32,43,424046,911.00,40.81,90513.78
21,32,44,54091,911.06,40.81,90513.24
21,32,44,696085,911.13,40.81,90512.45
21,32,45,380090,0.00,0.00,0.00
21,32,46,17094,911.23,40.80,90512.01
21,32,46,623089,911.20,40.80,90511.59
21,32,47,253085,911.26,40.80,90510.73
21,32,47,935074,911.34,40.80,90510.86
21,32,48,535057,911.30,40.80,90510.27
21,32,49,258086,911.34,40.80,90510.84
21,32,49,815086,911.30,40.80,90510.59
21,32,50,502097,911.30,40.80,90509.52
21,32,51,104071,911.36,40.79,90509.48
21,32,51,740091,911.46,40.79,90510.06
21,32,52,373086,911.38,40.79,90509.67
21,32,53,16087,0.00,0.00,0.00
21,32,53,693091,911.51,40.79,90508.95
21,32,54,294084,911.42,40.79,90509.25
21,32,54,937086,911.47,40.79,90508.72
21,32,55,621089,911.48,40.79,90508.45
21,32,56,221046,911.52,40.78,90507.80
21,32,56,849041,911.63,40.78,90507.64
21,32,57,579091,911.60,40.78,90507.48
21,32,58,139086,911.52,40.78,90508.06
21,32,58,783046,911.44,40.78,90508.46
21,32,59,500073,911.57,40.78,90507.73
21,33,0,115090,911.59,40.78,90506.88
21,33,0,734079,0.00,40.78,90506.31
21,33,1,318020,911.86,40.77,90505.09
21,33,1,973086,911.77,40.77,90504.81
21,33,2,613085,911.78,40.77,90505.23
21,33,3,256086,911.76,40.77,90504.84
21,33,3,895057,911.82,40.77,90504.95
21,33,4,536089,911.78,40.77,90505.21
21,33,5,174085,911.77,40.77,90504.56
21,33,5,816086,911.97,40.77,90504.08
21,33,6,451046,911.85,40.77,90504.02
21,33,7,94090,911.93,40.76,90504.22
21,33,7,733085,911.82,40.76,90504.01
21,33,8,367085,911.97,40.76,90502.43
21,33,9,45093,0.00,0.00,0.00
21,33,9,634084,911.98,40.76,90503.08
21,33,10,285083,912.02,0.00,0.00
21,33,10,966091,912.26,40.75,90500.73
21,33,11,568046,912.23,40.75,90500.10
21,33,12,212057,912.14,40.75,90501.84
21,33,12,851085,912.10,40.75,90500.70
21,33,13,530089,912.23,40.75,90501.07
21,33,14,164090,912.29,40.75,90500.38
21,33,14,767048,912.22,40.75,90500.55
21,33,15,408089,912.21,40.75,90500.48
21,33,16,38086,912.29,40.75,90499.66
21,33,16,681046,912.27,40.74,90499.83
21,33,17,321042,912.29,40.75,90499.58
21,33,17,960085,912.27,40.74,90499.56
21,33,18,593086,912.26,40.74,90499.31
21,33,19,276170,912.37,40.74,90499.55
21,33,19,881046,912.32,40.74,90498.71
21,33,20,522086,912.39,40.74,90498.57
21,33,21,160089,0.00,0.00,0.00
21,33,21,840090,912.52,40.73,90497.91
21,33,22,442046,912.46,40.73,90497.63
21,33,23,75088,912.48,40.73,90497.14
21,33,23,720085,912.48,40.73,90497.68
21,33,24,396080,912.57,40.73,90497.34
21,33,25,1052,912.59,40.73,90496.40
21,33,25,674092,912.62,40.73,90496.79
21,33,26,273085,912.62,40.73,90495.81
21,33,26,952078,912.74,40.72,90495.52
21,33,27,557046,912.68,40.73,90495.36
21,33,28,279089,912.67,40.73,90495.53
21,33,28,837085,912.68,0.00,0.00
21,33,29,508091,912.75,40.72,90495.38
21,33,30,109046,912.73,40.72,90495.17
21,33,30,752092,912.77,40.72,0.00
21,33,31,399085,912.73,40.72,90494.55
21,33,32,36085,912.72,40.72,90494.15
21,33,32,671046,912.82,40.72,90492.90
21,33,33,308085,912.90,40.72,90493.27
21,33,33,949086,912.86,40.72,90493.22
21,33,34,587087,912.91,40.71,90492.67
21,33,35,227046,913.02,40.71,90491.52
21,33,35,942113,913.03,40.71,90491.66
21,33,36,505086,912.99,40.71,90492.17
21,33,37,148086,913.04,40.71,90491.38
21,33,37,820091,913.06,40.70,90491.96
21,33,38,419045,912.95,40.71,90492.34
21,33,39,62088,912.95,40.71,90492.91
21,33,39,708085,912.94,40.71,90491.74
21,33,40,341046,912.98,40.71,90491.44
21,33,40,980046,912.99,40.70,90491.77
21,33,41,615085,913.01,0.00,0.00
21,33,42,298091,0.00,0.00,90491.66
21,33,42,860710,913.19,40.69,90489.27
21,33,43,617087,912.91,40.71,90492.27
21,33,44,180085,913.01,40.71,90491.34
21,33,44,816083,913.10,40.70,90489.66
21,33,45,455090,0.00,0.00,0.00
21,33,46,132093,913.37,40.70,90488.56
21,33,46,731084,913.35,40.70,90487.77
21,33,47,375085,913.40,40.69,90487.70
21,33,48,24089,913.37,40.69,90488.73
21,33,48,584093,913.27,40.69,90488.79
21,33,49,147090,0.00,0.00,90488.42
21,33,49,710093,913.45,40.69,90486.77
21,33,50,273092,913.46,40.69,90486.95
21,33,50,836093,913.41,40.69,90488.02
21,33,51,399093,0.00,0.00,0.00
21,33,51,977090,913.34,40.69,90488.12
21,33,52,540092,913.33,40.69,90488.12
21,33,53,114092,913.33,40.69,90488.02
21,33,53,675046,913.36,40.69,90487.60
21,33,54,392092,913.42,0.00,0.00
21,33,54,991092,913.69,40.68,90485.09
21,33,55,594046,913.65,40.68,90485.38
21,33,56,236046,913.58,40.68,90485.73
21,33,56,962091,913.58,40.68,90484.96
21,33,57,549092,913.61,0.00,0.00
21,33,58,188091,913.71,40.67,90484.85
21,33,58,793045,913.67,40.68,90483.96
21,33,59,432083,913.77,40.68,90483.05
21,34,0,65087,913.78,40.68,90483.75
21,34,0,709085,913.73,40.67,90484.16
21,34,1,344046,913.65,40.68,90485.11
21,34,2,78091,913.57,40.67,90485.94
21,34,2,667091,913.72,40.67,90484.82
21,34,3,267046,0.00,0.00,0.00
21,34,3,945090,913.80,40.67,90483.86
21,34,4,550088,913.77,40.67,90483.17
21,34,5,184085,12603.01,0.00,0.00
21,34,5,862090,0.00,40.67,90481.87
21,34,6,447017,0.00,0.00,0.00
21,34,7,81068,913.85,40.67,90481.95
21,34,7,741086,913.89,40.67,90481.73
21,34,8,426090,913.89,40.67,90482.86
21,34,9,19058,913.77,40.67,90483.37
21,34,9,658084,913.80,40.66,90483.94
21,34,10,301090,913.68,40.66,90483.28
21,34,10,940083,913.87,40.66,90481.98
21,34,11,582046,913.94,40.66,90481.34
21,34,12,219156,913.95,40.66,90482.76
21,34,12,863083,913.86,0.00,0.00
21,34,13,535092,914.13,40.65,90480.27
21,34,14,137046,914.02,40.66,90480.66
21,34,14,775046,913.99,40.66,90481.26
21,34,15,414083,913.96,0.00,0.00
21,34,16,95091,914.06,0.00,0.00
21,34,16,734093,914.21,40.65,90479.41
21,34,17,333056,914.14,40.65,90479.95
21,34,17,974089,914.06,0.00,0.00
21,34,18,646090,914.17,40.65,90482.00
21,34,19,209091,913.80,40.67,90483.00
21,34,19,771092,913.85,40.66,90481.95
21,34,20,334093,913.85,40.66,90481.87
21,34,20,896090,914.03,40.66,90480.43
21,34,21,453093,914.01,40.66,90480.30
21,34,22,11094,914.00,40.66,90479.92
21,34,22,581093,914.08,40.65,90479.84
21,34,23,144092,914.14,40.65,90479.52
21,34,23,703917,914.09,40.65,90479.34
21,34,24,306090,914.21,40.65,90479.39
21,34,24,906046,914.16,40.65,90479.25
21,34,25,546088,914.10,0.00,0.00
21,34,26,225092,914.31,40.64,90478.32
21,34,26,828090,914.23,40.64,90477.73
21,34,27,467053,914.27,40.64,90478.28
21,34,28,106086,914.29,0.00,0.00
21,34,28,763092,914.39,40.64,90479.59
21,34,29,325092,913.95,40.66,90481.27
21,34,29,887089,914.07,40.66,90479.58
21,34,30,449093,914.17,0.00,0.00
21,34,31,44090,0.00,0.00,90478.95
21,34,31,606093,914.35,40.64,90477.65
21,34,32,169093,914.28,40.64,90477.30
21,34,32,726092,0.00,0.00,0.00
21,34,33,304092,914.26,40.64,90478.24
21,34,33,867092,0.00,0.00,0.00
21,34,34,444873,914.27,40.64,90477.66
21,34,35,43062,914.29,40.64,90477.33
21,34,35,765086,914.32,0.00,0.00
21,34,36,365091,0.00,0.00,90476.56
21,34,36,927710,914.59,40.63,90475.27
21,34,37,604055,914.54,40.63,90474.80
21,34,38,244085,914.49,40.63,90475.55
21,34,38,888085,0.00,0.00,0.00
21,34,39,560169,914.59,40.63,90475.27
21,34,40,160046,914.49,40.63,90475.84
21,34,40,801085,914.45,40.63,90476.02
21,34,41,486097,914.54,40.63,90475.54
21,34,42,82069,914.47,40.63,90474.73
21,34,42,728046,914.56,40.63,90475.41
21,34,43,367085,914.54,40.63,90474.94
21,34,44,3086,0.00,0.00,0.00
21,34,44,680093,914.65,40.62,90474.53
21,34,45,279046,914.60,40.63,90474.45
21,34,45,926085,914.57,40.62,90474.07
21,34,46,553086,0.00,0.00,0.00
21,34,47,236091,914.68,40.62,90474.21
21,34,47,836046,914.58,40.62,90473.82
21,34,48,487085,914.69,40.62,90473.11
21,34,49,122086,914.68,40.62,90472.91
