hours, minutes, seconds, microseconds, status, latitude, North/South, longitude, East/West
Initializing GPS
,,,,
21,15,51,949091,MTKGPS*08
,,,,
21,15,52,478089,MTKGPS*08
,,,,
21,15,53,8091,MTKGPS*08
,,,,
21,15,53,531453,MTKGPS*08
,,,,
21,15,54,58094,MTKGPS*08
,,,,
21,15,54,585094,MTKGPS*08
,,,,
21,15,55,117092,MTKGPS*08
,,,,
21,15,55,644093,MTKGPS*08
,,,,
21,15,56,171092,MTKGPS*08
,,,,
21,15,56,705092,MTKGPS*08
,,,,
21,15,57,233090,MTKGPS*08
,,,,
21,15,57,761096,MTKGPS*08
,,,,
21,15,58,288092,MTKGPS*08
,,,,
21,15,58,876092,MTKGPS*08
,,,,
21,15,59,512095,MTKGPS*08
,,,,
21,16,0,42092,MTKGPS*08
,,,,
21,16,0,569090,MTKGPS*08
,,,,
21,16,1,97093,MTKGPS*08
,,,,
21,16,1,624090,MTKGPS*08
,,,,
21,16,2,151090,MTKGPS*08
,,,,
21,16,2,681090,MTKGPS*08
,,,,
21,16,3,249738,MTKGPS*08
,,,,
21,16,3,886092,MTKGPS*08
,,,,
21,16,4,453093,MTKGPS*08
,,,,
21,16,4,979091,MTKGPS*08
,,,,
21,16,5,505092,MTKGPS*08
,,,,
21,16,6,33089,MTKGPS*08
,,,,
21,16,6,587090,MTKGPS*08
,,,,
21,16,7,115023,MTKGPS*08
,,,,
21,16,7,643093,MTKGPS*08
,,,,
21,16,8,235093,MTKGPS*08
,,,,
21,16,8,762096,MTKGPS*08
,,,,
21,16,9,289092,MTKGPS*08
,,,,
21,16,9,816093,MTKGPS*08
,,,,
21,16,10,346093,MTKGPS*08
,,,,
21,16,10,873092,MTKGPS*08
,,,,
21,16,11,400094,MTKGPS*08
,,,,
21,16,11,933093,MTKGPS*08
,,,,
21,16,12,460092,MTKGPS*08
,,,,
21,16,12,990093,MTKGPS*08
,,,,
21,16,13,517093,MTKGPS*08
,,,,
21,16,14,44091,MTKGPS*08
,,,,
21,16,14,590090,MTKGPS*08
,,,,
21,16,15,153091,MTKGPS*08
,,,,
21,16,15,792092,MTKGPS*08
,,,,
21,16,16,428093,MTKGPS*08
,,,,
21,16,17,64094,MTKGPS*08
,,,,
21,16,17,594090,MTKGPS*08
,,,,
21,16,18,121094,MTKGPS*08
,,,,
21,16,18,648090,MTKGPS*08
,,,,
21,16,19,176093,MTKGPS*08
,,,,
21,16,19,703093,MTKGPS*08
,,,,
21,16,20,239260,MTKGPS*08
,,,,
21,16,20,803086,MTKGPS*08
,,,,
21,16,21,440093,MTKGPS*08
,,,,
21,16,22,55094,MTKGPS*08
,,,,
21,16,22,582092,MTKGPS*08
,,,,
21,16,23,109091,MTKGPS*08
,,,,
21,16,23,638086,MTKGPS*08
,,,,
21,16,24,186090,MTKGPS*08
,,,,
21,16,24,715033,MTKGPS*08
,,,,
21,16,25,238666,MTKGPS*08
,,,,
21,16,25,831093,MTKGPS*08
,,,,
21,16,26,361092,MTKGPS*08
,,,,
21,16,26,892092,MTKGPS*08
,,,,
21,16,27,419092,MTKGPS*08
,,,,
21,16,27,946096,MTKGPS*08
,,,,
21,16,28,473092,MTKGPS*08
,,,,
21,16,29,94,MTKGPS*08
,,,,
21,16,29,530092,MTKGPS*08
,,,,
21,16,30,57089,MTKGPS*08
,,,,
21,16,30,584092,MTKGPS*08
,,,,
21,16,31,110089,MTKGPS*08
,,,,
21,16,31,641089,MTKGPS*08
,,,,
21,16,32,183091,MTKGPS*08
,,,,
21,16,32,705944,MTKGPS*08
,,,,
21,16,33,245093,MTKGPS*08
,,,,
21,16,33,772092,MTKGPS*08
,,,,
21,16,34,299093,MTKGPS*08
,,,,
21,16,34,826092,MTKGPS*08
,,,,
21,16,35,353093,MTKGPS*08
,,,,
21,16,35,893091,MTKGPS*08
,,,,
21,16,36,432091,MTKGPS*08
,,,,
21,16,36,957004,MTKGPS*08
,,,,
21,16,37,484090,MTKGPS*08
,,,,
21,16,38,11093,MTKGPS*08
,,,,
21,16,38,538092,MTKGPS*08
,,,,
21,16,39,65093,MTKGPS*08
,,,,
21,16,39,592089,MTKGPS*08
,,,,
21,16,40,180092,MTKGPS*08
,,,,
21,16,40,799090,MTKGPS*08
,,,,
21,16,41,326092,MTKGPS*08
,,,,
21,16,41,853089,MTKGPS*08
,,,,
21,16,42,380089,MTKGPS*08
,,,,
21,16,42,922094,MTKGPS*08
,,,,
21,16,43,448618,MTKGPS*08
,,,,
21,16,43,975092,MTKGPS*08
,,,,
21,16,44,505094,MTKGPS*08
,,,,
21,16,45,32090,MTKGPS*08
,,,,
21,16,45,559095,MTKGPS*08
,,,,
21,16,46,93094,MTKGPS*08
,,,,
21,16,46,620092,MTKGPS*08
,,,,
21,16,47,147090,MTKGPS*08
,,,,
21,16,47,674093,MTKGPS*08
,,,,
21,16,48,204092,MTKGPS*08
,,,,
21,16,48,732084,MTKGPS*08
,,,,
21,16,49,267763,MTKGPS*08
,,,,
21,16,49,791450,MTKGPS*08
,,,,
21,16,50,340093,MTKGPS*08
,,,,
21,16,50,868041,MTKGPS*08
,,,,
21,16,51,401092,MTKGPS*08
,,,,
21,16,51,928093,MTKGPS*08
,,,,
21,16,52,455092,MTKGPS*08
,,,,
21,16,52,982092,MTKGPS*08
,,,,
21,16,53,509095,MTKGPS*08
,,,,
21,16,54,36095,MTKGPS*08
,,,,
21,16,54,563094,MTKGPS*08
,,,,
21,16,55,131092,MTKGPS*08
,,,,
21,16,55,658090,MTKGPS*08
,,,,
21,16,56,185092,MTKGPS*08
,,,,
21,16,56,711090,MTKGPS*08
,,,,
21,16,57,238092,MTKGPS*08
,,,,
21,16,57,768000,MTKGPS*08
,,,,
21,16,58,294091,MTKGPS*08
,,,,
21,16,58,906091,MTKGPS*08
,,,,
21,16,59,542090,MTKGPS*08
,,,,
21,17,0,157092,MTKGPS*08
,,,,
21,17,0,684092,MTKGPS*08
,,,,
21,17,1,211092,MTKGPS*08
,,,,
21,17,1,738089,MTKGPS*08
,,,,
21,17,2,265090,MTKGPS*08
,,,,
21,17,2,802092,MTKGPS*08
,,,,
21,17,3,324946,MTKGPS*08
,,,,
21,17,3,864093,MTKGPS*08
,,,,
21,17,4,391092,MTKGPS*08
,,,,
21,17,4,918093,MTKGPS*08
,,,,
21,17,5,445093,MTKGPS*08
,,,,
21,17,5,972093,MTKGPS*08
,,,,
21,17,6,499092,MTKGPS*08
,,,,
21,17,7,33094,MTKGPS*08
,,,,
21,17,7,564090,MTKGPS*08
,,,,
21,17,8,92093,MTKGPS*08
,,,,
21,17,8,623090,MTKGPS*08
,,,,
21,17,9,150091,MTKGPS*08
,,,,
21,17,9,689091,MTKGPS*08
,,,,
21,17,10,224065,MTKGPS*08
,,,,
21,17,10,800091,MTKGPS*08
,,,,
21,17,11,438092,MTKGPS*08
,,,,
21,17,12,74089,MTKGPS*08
,,,,
21,17,12,641092,MTKGPS*08
,,,,
21,17,13,167819,MTKGPS*08
,,,,
21,17,13,695091,MTKGPS*08
,,,,
21,17,14,222091,MTKGPS*08
,,,,
21,17,14,749089,MTKGPS*08
,,,,
21,17,15,276042,MTKGPS*08
,,,,
21,17,15,811093,MTKGPS*08
,,,,
21,17,16,447093,MTKGPS*08
,,,,
21,17,16,977093,MTKGPS*08
,,,,
21,17,17,504094,MTKGPS*08
,,,,
21,17,18,31095,MTKGPS*08
,,,,
21,17,18,558096,MTKGPS*08
,,,,
21,17,19,86092,MTKGPS*08
,,,,
21,17,19,613095,MTKGPS*08
,,,,
21,17,20,143093,MTKGPS*08
,,,,
21,17,20,670090,MTKGPS*08
,,,,
21,17,21,197085,MTKGPS*08
,,,,
21,17,21,724591,MTKGPS*08
,,,,
21,17,22,249002,MTKGPS*08
,,,,
21,17,22,773680,MTKGPS*08
,,,,
21,17,23,301092,MTKGPS*08
,,,,
21,17,23,832092,MTKGPS*08
,,,,
21,17,24,361092,MTKGPS*08
,,,,
21,17,24,888092,MTKGPS*08
,,,,
21,17,25,415092,MTKGPS*08
,,,,
21,17,25,942092,MTKGPS*08
,,,,
21,17,26,469092,MTKGPS*08
,,,,
21,17,26,999092,MTKGPS*08
,,,,
21,17,27,526094,MTKGPS*08
,,,,
21,17,28,53094,MTKGPS*08
,,,,
21,17,28,580093,MTKGPS*08
,,,,
21,17,29,106092,MTKGPS*08
,,,,
21,17,29,645281,MTKGPS*08
,,,,
21,17,30,175442,MTKGPS*08
,,,,
21,17,30,799090,MTKGPS*08
,,,,
21,17,31,390093,MTKGPS*08
,,,,
21,17,31,917093,MTKGPS*08
,,,,
21,17,32,463351,MTKGPS*08
,,,,
21,17,32,991442,MTKGPS*08
,,,,
21,17,33,515093,MTKGPS*08
,,,,
21,17,34,42094,MTKGPS*08
,,,,
21,17,34,569095,MTKGPS*08
,,,,
21,17,35,99094,MTKGPS*08
,,,,
21,17,35,626093,MTKGPS*08
,,,,
21,17,36,153092,MTKGPS*08
,,,,
21,17,36,680093,MTKGPS*08
,,,,
21,17,37,207093,MTKGPS*08
,,,,
21,17,37,734093,MTKGPS*08
,,,,
21,17,38,274090,MTKGPS*08
,,,,
21,17,38,865093,MTKGPS*08
,,,,
21,17,39,392093,MTKGPS*08
,,,,
21,17,39,919090,MTKGPS*08
,,,,
21,17,40,446093,MTKGPS*08
,,,,
21,17,40,972086,MTKGPS*08
,,,,
21,17,41,524655,MTKGPS*08
,,,,
21,17,42,50456,MTKGPS*08
,,,,
21,17,42,687092,MTKGPS*08
,,,,
21,17,43,212441,MTKGPS*08
,,,,
21,17,43,759092,MTKGPS*08
,,,,
21,17,44,284942,MTKGPS*08
,,,,
21,17,44,812094,MTKGPS*08
,,,,
21,17,45,339091,MTKGPS*08
,,,,
21,17,45,869092,MTKGPS*08
,,,,
21,17,46,396092,MTKGPS*08
,,,,
21,17,46,923092,MTKGPS*08
,,,,
21,17,47,450092,MTKGPS*08
,,,,
21,17,47,977092,MTKGPS*08
,,,,
21,17,48,504094,MTKGPS*08
,,,,
21,17,49,31093,MTKGPS*08
,,,,
21,17,49,561089,MTKGPS*08
,,,,
21,17,50,90094,MTKGPS*08
,,,,
21,17,50,618031,MTKGPS*08
,,,,
21,17,51,145092,MTKGPS*08
,,,,
21,17,51,672095,MTKGPS*08
,,,,
21,17,52,199092,MTKGPS*08
,,,,
21,17,52,726093,MTKGPS*08
,,,,
21,17,53,256093,MTKGPS*08
,,,,
21,17,53,783092,MTKGPS*08
,,,,
21,17,54,310093,MTKGPS*08
,,,,
21,17,54,837092,MTKGPS*08
,,,,
21,17,55,367090,MTKGPS*08
,,,,
21,17,55,894093,MTKGPS*08
,,,,
21,17,56,459093,MTKGPS*08
,,,,
21,17,57,96092,MTKGPS*08
,,,,
21,17,57,626090,MTKGPS*08
,,,,
21,17,58,153093,MTKGPS*08
,,,,
21,17,58,683094,MTKGPS*08
,,,,
21,17,59,209094,MTKGPS*08
,,,,
21,17,59,752091,MTKGPS*08
,,,,
21,18,0,280013,MTKGPS*08
,,,,
21,18,0,883094,MTKGPS*08
,,,,
21,18,1,505323,MTKGPS*08
,,,,
21,18,2,30438,MTKGPS*08
,,,,
21,18,2,557090,MTKGPS*08
,,,,
21,18,3,102091,MTKGPS*08
,,,,
21,18,3,627454,MTKGPS*08
,,,,
21,18,4,154091,MTKGPS*08
,,,,
21,18,4,684095,MTKGPS*08
,,,,
21,18,5,214093,MTKGPS*08
,,,,
21,18,5,741092,MTKGPS*08
,,,,
21,18,6,268093,MTKGPS*08
,,,,
21,18,6,795092,MTKGPS*08
,,,,
21,18,7,322092,MTKGPS*08
,,,,
21,18,7,853092,MTKGPS*08
,,,,
21,18,8,380090,MTKGPS*08
,,,,
21,18,8,910090,MTKGPS*08
,,,,
21,18,9,441092,MTKGPS*08
,,,,
21,18,9,966455,MTKGPS*08
,,,,
21,18,10,495093,MTKGPS*08
,,,,
21,18,11,22095,MTKGPS*08
,,,,
21,18,11,549095,MTKGPS*08
,,,,
21,18,12,113094,MTKGPS*08
,,,,
21,18,12,641092,MTKGPS*08
,,,,
21,18,13,168092,MTKGPS*08
,,,,
21,18,13,695092,MTKGPS*08
,,,,
21,18,14,222090,MTKGPS*08
,,,,
21,18,14,749091,MTKGPS*08
,,,,
21,18,15,276090,MTKGPS*08
,,,,
21,18,15,806093,MTKGPS*08
,,,,
21,18,16,339373,MTKGPS*08
,,,,
21,18,16,865446,MTKGPS*08
,,,,
21,18,17,390547,MTKGPS*08
,,,,
21,18,17,917092,MTKGPS*08
,,,,
21,18,18,444092,MTKGPS*08
,,,,
21,18,18,978095,MTKGPS*08
,,,,
21,18,19,569094,MTKGPS*08
,,,,
21,18,20,96094,MTKGPS*08
,,,,
21,18,20,623094,MTKGPS*08
,,,,
21,18,21,179092,MTKGPS*08
,,,,
21,18,21,706092,MTKGPS*08
,,,,
21,18,22,233092,MTKGPS*08
,,,,
21,18,22,760093,MTKGPS*08
,,,,
21,18,23,304092,MTKGPS*08
,,,,
21,18,23,831096,MTKGPS*08
,,,,
21,18,24,358093,MTKGPS*08
,,,,
21,18,24,886092,MTKGPS*08
,,,,
21,18,25,413074,MTKGPS*08
,,,,
21,18,25,941092,MTKGPS*08
,,,,
21,18,26,482092,MTKGPS*08
,,,,
21,18,27,96092,MTKGPS*08
,,,,
21,18,27,627091,MTKGPS*08
,,,,
21,18,28,153609,MTKGPS*08
,,,,
21,18,28,683093,MTKGPS*08
,,,,
21,18,29,210092,MTKGPS*08
,,,,
21,18,29,737092,MTKGPS*08
,,,,
21,18,30,264092,MTKGPS*08
,,,,
21,18,30,794092,MTKGPS*08
,,,,
21,18,31,321092,MTKGPS*08
,,,,
21,18,31,848092,MTKGPS*08
,,,,
21,18,32,375093,MTKGPS*08
,,,,
21,18,32,905093,MTKGPS*08
,,,,
21,18,33,436091,MTKGPS*08
,,,,
21,18,33,963093,MTKGPS*08
,,,,
21,18,34,577093,MTKGPS*08
,,,,
21,18,35,193093,MTKGPS*08
,,,,
21,18,35,720090,MTKGPS*08
,,,,
21,18,36,247091,MTKGPS*08
,,,,
21,18,36,774092,MTKGPS*08
,,,,
21,18,37,302094,MTKGPS*08
,,,,
21,18,37,845456,MTKGPS*08
,,,,
21,18,38,373454,MTKGPS*08
,,,,
21,18,39,24092,MTKGPS*08
,,,,
21,18,39,660162,MTKGPS*08
,,,,
21,18,40,190092,MTKGPS*08
,,,,
21,18,40,717092,MTKGPS*08
,,,,
21,18,41,253088,MTKGPS*08
,,,,
21,18,41,778438,MTKGPS*08
,,,,
21,18,42,306035,MTKGPS*08
,,,,
21,18,42,839093,MTKGPS*08
,,,,
21,18,43,369092,MTKGPS*08
,,,,
21,18,43,899092,MTKGPS*08
,,,,
21,18,44,427092,MTKGPS*08
,,,,
21,18,44,954092,MTKGPS*08
,,,,
21,18,45,481094,MTKGPS*08
,,,,
21,18,46,8095,MTKGPS*08
,,,,
21,18,46,538092,MTKGPS*08
,,,,
21,18,47,68092,MTKGPS*08
,,,,
21,18,47,598093,MTKGPS*08
,,,,
21,18,48,125090,MTKGPS*08
,,,,
21,18,48,652085,MTKGPS*08
,,,,
21,18,49,181468,MTKGPS*08
,,,,
21,18,49,707442,MTKGPS*08
,,,,
21,18,50,309104,MTKGPS*08
,,,,
21,18,50,843013,MTKGPS*08
,,,,
21,18,51,368910,MTKGPS*08
,,,,
21,18,51,896093,MTKGPS*08
,,,,
21,18,52,428091,MTKGPS*08
,,,,
21,18,52,957091,MTKGPS*08
,,,,
21,18,53,484092,MTKGPS*08
,,,,
21,18,54,14094,MTKGPS*08
,,,,
21,18,54,541093,MTKGPS*08
,,,,
21,18,55,68093,MTKGPS*08
,,,,
21,18,55,595092,MTKGPS*08
,,,,
21,18,56,122093,MTKGPS*08
,,,,
21,18,56,649089,MTKGPS*08
,,,,
21,18,57,178092,MTKGPS*08
,,,,
21,18,57,790092,MTKGPS*08
,,,,
21,18,58,426093,MTKGPS*08
,,,,
21,18,58,956092,MTKGPS*08
,,,,
21,18,59,487092,MTKGPS*08
,,,,
21,19,0,15090,MTKGPS*08
,,,,
21,19,0,542122,MTKGPS*08
,,,,
21,19,1,68650,MTKGPS*08
,,,,
21,19,1,598095,MTKGPS*08
,,,,
21,19,2,132092,MTKGPS*08
,,,,
21,19,2,659093,MTKGPS*08
,,,,
21,19,3,186092,MTKGPS*08
,,,,
21,19,3,713093,MTKGPS*08
,,,,
21,19,4,240093,MTKGPS*08
,,,,
21,19,4,767093,MTKGPS*08
,,,,
21,19,5,294091,MTKGPS*08
,,,,
21,19,5,824093,MTKGPS*08
,,,,
21,19,6,351091,MTKGPS*08
,,,,
21,19,6,880085,MTKGPS*08
,,,,
21,19,7,407086,MTKGPS*08
,,,,
21,19,7,934013,MTKGPS*08
,,,,
21,19,8,488093,MTKGPS*08
,,,,
21,19,9,20064,MTKGPS*08
,,,,
21,19,9,547094,MTKGPS*08
,,,,
21,19,10,74092,MTKGPS*08
,,,,
21,19,10,602093,MTKGPS*08
,,,,
21,19,11,129095,MTKGPS*08
,,,,
21,19,11,656093,MTKGPS*08
,,,,
21,19,12,183092,MTKGPS*08
,,,,
21,19,12,713093,MTKGPS*08
,,,,
21,19,13,241092,MTKGPS*08
,,,,
21,19,13,768092,MTKGPS*08
,,,,
21,19,14,295090,MTKGPS*08
,,,,
21,19,14,822093,MTKGPS*08
,,,,
21,19,15,349092,MTKGPS*08
,,,,
21,19,15,882147,MTKGPS*08
,,,,
21,19,16,410094,MTKGPS*08
,,,,
21,19,16,933634,MTKGPS*08
,,,,
21,19,17,461092,MTKGPS*08
,,,,
21,19,17,988092,MTKGPS*08
,,,,
21,19,18,515094,MTKGPS*08
,,,,
21,19,19,42094,MTKGPS*08
,,,,
21,19,19,572094,MTKGPS*08
,,,,
21,19,20,99093,MTKGPS*08
,,,,
21,19,20,626093,MTKGPS*08
,,,,
21,19,21,153091,MTKGPS*08
,,,,
21,19,21,683090,MTKGPS*08
,,,,
21,19,22,210089,MTKGPS*08
,,,,
21,19,22,737089,MTKGPS*08
,,,,
21,19,23,279092,MTKGPS*08
,,,,
21,19,23,807918,MTKGPS*08
,,,,
21,19,24,335092,MTKGPS*08
,,,,
21,19,24,862092,MTKGPS*08
,,,,
21,19,25,396093,MTKGPS*08
,,,,
21,19,25,923093,MTKGPS*08
,,,,
21,19,26,455090,MTKGPS*08
,,,,
21,19,26,982091,MTKGPS*08
,,,,
21,19,27,509094,MTKGPS*08
,,,,
21,19,28,35094,MTKGPS*08
,,,,
21,19,28,562090,MTKGPS*08
,,,,
21,19,29,89091,MTKGPS*08
,,,,
21,19,29,618084,MTKGPS*08
,,,,
21,19,30,206091,MTKGPS*08
,,,,
21,19,30,800089,MTKGPS*08
,,,,
21,19,31,327092,MTKGPS*08
,,,,
21,19,31,854094,MTKGPS*08
,,,,
21,19,32,380086,MTKGPS*08
,,,,
21,19,32,925390,MTKGPS*08
,,,,
21,19,33,451450,MTKGPS*08
,,,,
21,19,33,975944,MTKGPS*08
,,,,
21,19,34,599095,MTKGPS*08
,,,,
21,19,35,235092,MTKGPS*08
,,,,
21,19,35,765093,MTKGPS*08
,,,,
21,19,36,298092,MTKGPS*08
,,,,
21,19,36,825092,MTKGPS*08
,,,,
21,19,37,352092,MTKGPS*08
,,,,
21,19,37,879092,MTKGPS*08
,,,,
21,19,38,406092,MTKGPS*08
,,,,
21,19,38,936092,MTKGPS*08
,,,,
21,19,39,463090,MTKGPS*08
,,,,
21,19,39,990090,MTKGPS*08
,,,,
21,19,40,524091,MTKGPS*08
,,,,
21,19,41,51944,MTKGPS*08
,,,,
21,19,41,579093,MTKGPS*08
,,,,
21,19,42,106094,MTKGPS*08
,,,,
21,19,42,677092,MTKGPS*08
,,,,
21,19,43,204092,MTKGPS*08
,,,,
21,19,43,731092,MTKGPS*08
,,,,
21,19,44,258092,MTKGPS*08
,,,,
21,19,44,785092,MTKGPS*08
,,,,
21,19,45,312092,MTKGPS*08
,,,,
21,19,45,844092,MTKGPS*08
,,,,
21,19,46,374092,MTKGPS*08
,,,,
21,19,46,901092,MTKGPS*08
,,,,
21,19,47,428093,MTKGPS*08
,,,,
21,19,47,955086,MTKGPS*08
,,,,
21,19,48,505091,MTKGPS*08
,,,,
21,19,49,32012,MTKGPS*08
,,,,
21,19,49,630308,MTKGPS*08
,,,,
21,19,50,261239,MTKGPS*08
,,,,
21,19,50,785442,MTKGPS*08
,,,,
21,19,51,314089,MTKGPS*08
,,,,
21,19,51,867103,MTKGPS*08
,,,,
21,19,52,391034,MTKGPS*08
,,,,
21,19,52,918093,MTKGPS*08
,,,,
21,19,53,445092,MTKGPS*08
,,,,
21,19,54,33094,MTKGPS*08
,,,,
21,19,54,669093,MTKGPS*08
,,,,
21,19,55,199091,MTKGPS*08
,,,,
21,19,55,726093,MTKGPS*08
,,,,
21,19,56,253092,MTKGPS*08
,,,,
21,19,56,780092,MTKGPS*08
,,,,
21,19,57,307092,MTKGPS*08
,,,,
21,19,57,834092,MTKGPS*08
,,,,
21,19,58,398092,MTKGPS*08
,,,,
21,19,58,928092,MTKGPS*08
,,,,
21,19,59,456090,MTKGPS*08
,,,,
21,20,0,2093,MTKGPS*08
,,,,
21,20,0,530089,MTKGPS*08
,,,,
21,20,1,58089,MTKGPS*08
,,,,
21,20,1,584926,MTKGPS*08
,,,,
21,20,2,153092,MTKGPS*08
,,,,
21,20,2,683092,MTKGPS*08
,,,,
21,20,3,210090,MTKGPS*08
,,,,
21,20,3,737092,MTKGPS*08
,,,,
21,20,4,264092,MTKGPS*08
,,,,
21,20,4,797093,MTKGPS*08
,,,,
21,20,5,324090,MTKGPS*08
,,,,
21,20,5,855055,MTKGPS*08
,,,,
21,20,6,383092,MTKGPS*08
,,,,
21,20,6,913092,MTKGPS*08
,,,,
21,20,7,440092,MTKGPS*08
,,,,
21,20,7,967089,MTKGPS*08
,,,,
21,20,8,514091,MTKGPS*08
,,,,
21,20,9,42946,MTKGPS*08
,,,,
21,20,9,577093,MTKGPS*08
,,,,
21,20,10,104093,MTKGPS*08
,,,,
21,20,10,631095,MTKGPS*08
,,,,
21,20,11,158092,MTKGPS*08
,,,,
21,20,11,685092,MTKGPS*08
,,,,
21,20,12,212093,MTKGPS*08
,,,,
21,20,12,743100,MTKGPS*08
,,,,
21,20,13,270093,MTKGPS*08
,,,,
21,20,13,797090,MTKGPS*08
,,,,
21,20,14,324092,MTKGPS*08
,,,,
21,20,14,862400,MTKGPS*08
,,,,
21,20,15,384451,MTKGPS*08
,,,,
21,20,15,920092,MTKGPS*08
,,,,
21,20,16,508089,MTKGPS*08
,,,,
21,20,17,44091,MTKGPS*08
,,,,
21,20,17,568455,MTKGPS*08
,,,,
21,20,18,95092,MTKGPS*08
,,,,
21,20,18,622092,MTKGPS*08
,,,,
21,20,19,149092,MTKGPS*08
,,,,
21,20,19,682093,MTKGPS*08
,,,,
21,20,20,247092,MTKGPS*08
,,,,
21,20,20,777092,MTKGPS*08
,,,,
21,20,21,304089,MTKGPS*08
,,,,
21,20,21,832089,MTKGPS*08
,,,,
21,20,22,360090,MTKGPS*08
,,,,
21,20,22,915092,MTKGPS*08
,,,,
21,20,23,447035,MTKGPS*08
,,,,
21,20,24,13092,MTKGPS*08
,,,,
21,20,24,653092,MTKGPS*08
,,,,
21,20,25,186090,MTKGPS*08
,,,,
21,20,25,714094,MTKGPS*08
,,,,
21,20,26,244092,MTKGPS*08
,,,,
21,20,26,772112,MTKGPS*08
,,,,
21,20,27,299092,MTKGPS*08
,,,,
21,20,27,826092,MTKGPS*08
,,,,
21,20,28,391093,MTKGPS*08
,,,,
21,20,28,921131,MTKGPS*08
,,,,
21,20,29,450091,MTKGPS*08
,,,,
21,20,29,977090,MTKGPS*08
,,,,
21,20,30,501028,MTKGPS*08
,,,,
21,20,31,24896,MTKGPS*08
,,,,
21,20,31,552094,MTKGPS*08
,,,,
21,20,32,82094,MTKGPS*08
,,,,
21,20,32,609095,MTKGPS*08
,,,,
21,20,33,136092,MTKGPS*08
,,,,
21,20,33,663092,MTKGPS*08
,,,,
21,20,34,190092,MTKGPS*08
,,,,
21,20,34,725093,MTKGPS*08
,,,,
21,20,35,253090,MTKGPS*08
,,,,
21,20,35,822090,MTKGPS*08
,,,,
21,20,36,349958,MTKGPS*08
,,,,
21,20,36,878091,MTKGPS*08
,,,,
21,20,37,406090,MTKGPS*08
,,,,
21,20,37,934093,MTKGPS*08
,,,,
21,20,38,462089,MTKGPS*08
,,,,
21,20,38,988040,MTKGPS*08
,,,,
21,20,39,528095,MTKGPS*08
,,,,
21,20,40,56094,MTKGPS*08
,,,,
21,20,40,584095,MTKGPS*08
,,,,
21,20,41,112092,MTKGPS*08
,,,,
21,20,41,640092,MTKGPS*08
,,,,
21,20,42,168093,MTKGPS*08
,,,,
21,20,42,709093,MTKGPS*08
,,,,
21,20,43,348093,MTKGPS*08
,,,,
21,20,43,879093,MTKGPS*08
,,,,
21,20,44,407092,MTKGPS*08
,,,,
21,20,44,935092,MTKGPS*08
,,,,
21,20,45,463093,MTKGPS*08
,,,,
21,20,45,991089,MTKGPS*08
,,,,
21,20,46,520069,MTKGPS*08
,,,,
21,20,47,51094,MTKGPS*08
,,,,
21,20,47,579166,MTKGPS*08
,,,,
21,20,48,118604,MTKGPS*08
,,,,
21,20,48,644451,MTKGPS*08
,,,,
21,20,49,199091,MTKGPS*08
,,,,
21,20,49,725460,MTKGPS*08
,,,,
21,20,50,254093,MTKGPS*08
,,,,
21,20,50,867092,MTKGPS*08
,,,,
21,20,51,398093,MTKGPS*08
,,,,
21,20,51,929092,MTKGPS*08
,,,,
21,20,52,457093,MTKGPS*08
,,,,
21,20,52,985105,MTKGPS*08
,,,,
21,20,53,513094,MTKGPS*08
,,,,
21,20,54,45093,MTKGPS*08
,,,,
21,20,54,576093,MTKGPS*08
,,,,
21,20,55,105090,MTKGPS*08
,,,,
21,20,55,633086,MTKGPS*08
,,,,
21,20,56,178098,MTKGPS*08
,,,,
21,20,56,707439,MTKGPS*08
,,,,
21,20,57,239034,MTKGPS*08
,,,,
21,20,57,768093,MTKGPS*08
,,,,
21,20,58,301091,MTKGPS*08
,,,,
21,20,58,830093,MTKGPS*08
,,,,
21,20,59,361093,MTKGPS*08
,,,,
21,20,59,889091,MTKGPS*08
,,,,
21,21,0,421092,MTKGPS*08
,,,,
21,21,0,949092,MTKGPS*08
,,,,
21,21,1,490091,MTKGPS*08
,,,,
21,21,2,127091,MTKGPS*08
,,,,
21,21,2,743092,MTKGPS*08
,,,,
21,21,3,271092,MTKGPS*08
,,,,
21,21,3,799092,MTKGPS*08
,,,,
21,21,4,327091,MTKGPS*08
,,,,
21,21,4,855092,MTKGPS*08
,,,,
21,21,5,383092,MTKGPS*08
,,,,
21,21,5,911092,MTKGPS*08
,,,,
21,21,6,442089,MTKGPS*08
,,,,
21,21,6,968034,MTKGPS*08
,,,,
21,21,7,496092,MTKGPS*08
,,,,
21,21,8,24095,MTKGPS*08
,,,,
21,21,8,552095,MTKGPS*08
,,,,
21,21,9,80092,MTKGPS*08
,,,,
21,21,9,614090,MTKGPS*08
,,,,
21,21,10,252092,MTKGPS*08
,,,,
21,21,10,783092,MTKGPS*08
,,,,
21,21,11,311092,MTKGPS*08
,,,,
21,21,11,839092,MTKGPS*08
,,,,
21,21,12,367092,MTKGPS*08
,,,,
21,21,12,895092,MTKGPS*08
,,,,
21,21,13,423092,MTKGPS*08
,,,,
21,21,13,988092,MTKGPS*08
,,,,
21,21,14,625093,MTKGPS*08
,,,,
21,21,15,156092,MTKGPS*08
,,,,
21,21,15,684090,MTKGPS*08
,,,,
21,21,16,212092,MTKGPS*08
,,,,
21,21,16,740090,MTKGPS*08
,,,,
21,21,17,268092,MTKGPS*08
,,,,
