Time,Altitude,Pressure,Velocity,Temperature,Events,Voltages
112.35,309.4742,1003.60,-18.33333,70.52, -,8.537534
112.40,309.4742,1003.60,-18.33333,70.52, -,8.537534
112.45,306.7222,1003.70,-18.33333,70.52, -,8.537534
112.50,306.7222,1003.70,-18.33333,70.52, -,8.537534
112.55,306.7222,1003.70,-15.71429,70.52, -,8.537534
112.60,306.7222,1003.70,-15.71429,70.52, -,8.537534
112.65,306.7222,1003.70,-15.71429,70.52, -,8.537534
112.70,303.972,1003.80,-15.71429,70.52, -,8.537534
112.75,303.972,1003.80,-15.71429,70.52, -,8.537534
112.80,301.2204,1003.90,-18.33333,70.52, -,8.537534
112.85,301.2204,1003.90,-18.33333,70.52, -,8.537534
112.90,301.2204,1003.90,-15.71429,70.52, -,8.537534
112.95,301.2204,1003.90,-15.71429,70.52, -,8.537534
113.00,298.4707,1004.00,-18.33333,70.52, -,8.537534
113.05,295.7212,1004.10,-18.33333,70.52, -,8.537534
113.10,295.7212,1004.10,-18.33333,70.52, -,8.537534
113.15,295.7212,1004.10,-18.33333,70.52, -,8.537534
113.20,292.9703,1004.20,-20.95238,70.52, -,8.537534
113.25,292.9703,1004.20,-18.33333,70.52, -,8.537534
113.30,292.9703,1004.20,-18.33333,70.52, -,8.537534
113.35,290.2212,1004.30,-20.95238,70.52, -,8.537534
113.40,290.2212,1004.30,-18.33333,70.52, -,8.537534
113.45,290.2212,1004.30,-18.33333,70.52, -,8.537534
113.50,287.4707,1004.40,-18.33333,70.52, -,8.556982
113.55,287.4707,1004.40,-18.33333,70.52, -,8.556982
113.60,287.4707,1004.40,-18.33333,70.52, -,8.556982
113.65,284.7221,1004.50,-20.95238,70.52, -,8.556982
113.70,281.9738,1004.60,-23.57143,70.52, -,8.556982
113.75,281.9738,1004.60,-20.95238,70.52, -,8.556982
113.80,279.2239,1004.70,-23.57143,70.52, -,8.556982
113.85,279.2239,1004.70,-20.95238,70.52, -,8.556982
113.90,276.476,1004.80,-23.57143,70.52, -,8.556982
113.95,273.7266,1004.90,-26.19048,70.52, -,8.556982
114.00,273.7266,1004.90,-26.19048,70.52, -,8.556982
114.05,273.7266,1004.90,-23.57143,70.52, -,8.556982
114.10,270.9791,1005.00,-23.57143,70.52, -,8.556982
114.15,270.9791,1005.00,-23.57143,70.52, -,8.556982
114.20,268.2318,1005.10,-26.19048,70.52, -,8.556982
114.25,268.2318,1005.10,-23.57143,70.52, -,8.556982
114.30,268.2318,1005.10,-23.57143,70.52, -,8.556982
114.35,265.4831,1005.20,-26.19048,70.52, -,8.556982
114.40,265.4831,1005.20,-23.57143,70.52, -,8.556982
114.45,265.4831,1005.20,-23.57143,70.52, -,8.556982
114.50,265.4831,1005.20,-23.57143,70.52, -,8.556982
114.55,268.2318,1005.10,-18.33333,70.52, -,8.556982
114.60,268.2318,1005.10,-18.33333,70.52, -,8.556982
114.65,265.4831,1005.20,-20.95238,70.52, -,8.556982
114.70,265.4831,1005.20,-18.33333,70.52, -,8.556982
114.75,262.7363,1005.30,-18.33333,70.52, -,8.556982
114.80,262.7363,1005.30,-18.33333,70.52, -,8.556982
114.85,262.7363,1005.30,-15.71429,70.52, -,8.556982
114.90,262.7363,1005.30,-15.71429,70.52, -,8.556982
114.95,259.988,1005.40,-15.71429,70.52, -,8.556982
115.00,257.2416,1005.50,-15.71429,70.52, -,8.556982
115.05,257.2416,1005.50,-15.71429,70.52, -,8.556982
115.10,254.4955,1005.60,-18.33333,70.52, -,8.556982
115.15,254.4955,1005.60,-15.71429,70.52, -,8.556982
115.20,251.7478,1005.70,-18.33333,70.52, -,8.556982
115.25,251.7478,1005.70,-15.71429,70.52, -,8.556982
115.30,251.7478,1005.70,-15.71429,70.52, -,8.556982
115.35,249.0021,1005.80,-18.33333,70.52, -,8.556982
115.40,249.0021,1005.80,-15.71429,70.52, -,8.556982
115.45,249.0021,1005.80,-15.71429,70.52, -,8.556982
115.50,246.2549,1005.90,-18.33333,70.52, -,8.537534
115.55,246.2549,1005.90,-18.33333,70.52, -,8.537534
115.60,246.2549,1005.90,-20.95238,70.52, -,8.537534
115.65,243.5097,1006.00,-23.57143,70.52, -,8.537534
115.70,240.7646,1006.10,-23.57143,70.52, -,8.537534
115.75,240.7646,1006.10,-23.57143,70.52, -,8.537534
115.80,238.0181,1006.20,-23.57143,70.52, -,8.537534
115.85,238.0181,1006.20,-23.57143,70.52, -,8.537534
115.90,235.2735,1006.30,-26.19048,70.52, -,8.537534
115.95,235.2735,1006.30,-26.19048,70.52, -,8.537534
116.00,232.5274,1006.40,-26.19048,70.52, -,8.537534
116.05,232.5274,1006.40,-23.57143,70.52, -,8.537534
116.10,232.5274,1006.40,-23.57143,70.52, -,8.537534
116.15,232.5274,1006.40,-20.95238,70.52, -,8.537534
116.20,229.7832,1006.50,-23.57143,70.52, -,8.537534
116.25,229.7832,1006.50,-20.95238,70.52, -,8.537534
116.30,229.7832,1006.50,-20.95238,70.52, -,8.537534
116.35,229.7832,1006.50,-20.95238,70.52, -,8.537534
116.40,227.0393,1006.60,-20.95238,70.52, -,8.537534
116.45,224.2939,1006.70,-23.57143,70.52, -,8.537534
116.50,224.2939,1006.70,-23.57143,70.52, -,8.537534
116.55,221.5504,1006.80,-23.57143,70.52, -,8.556982
116.60,221.5504,1006.80,-23.57143,70.52, -,8.556982
116.65,218.8054,1006.90,-26.19048,70.52, -,8.556982
116.70,218.8054,1006.90,-23.57143,70.52, -,8.556982
116.75,218.8054,1006.90,-20.95238,70.52, -,8.556982
116.80,216.0623,1007.00,-23.57143,70.52, -,8.556982
116.85,216.0623,1007.00,-20.95238,70.52, -,8.556982
116.90,216.0623,1007.00,-20.95238,70.52, -,8.556982
116.95,216.0623,1007.00,-18.33333,70.52, -,8.556982
117.00,216.0623,1007.00,-18.33333,70.52, -,8.556982
117.05,216.0623,1007.00,-15.71429,70.52, -,8.556982
117.10,216.0623,1007.00,-15.71429,70.52, -,8.556982
117.15,213.3195,1007.10,-18.33333,70.52, -,8.556982
117.20,213.3195,1007.10,-18.33333,70.52, -,8.556982
117.25,213.3195,1007.10,-15.71429,70.52, -,8.556982
117.30,213.3195,1007.10,-15.71429,70.52, -,8.556982
117.35,210.5752,1007.20,-18.33333,70.52, -,8.556982
117.40,210.5752,1007.20,-18.33333,70.52, -,8.556982
117.45,207.8327,1007.30,-18.33333,70.52, -,8.556982
117.50,207.8327,1007.30,-15.71429,70.52, -,8.537534
117.55,207.8327,1007.30,-15.71429,70.52, -,8.537534
117.60,205.0889,1007.40,-15.71429,70.52, -,8.537534
117.65,205.0889,1007.40,-15.71429,70.52, -,8.537534
117.70,202.3469,1007.50,-15.71429,70.52, -,8.537534
117.75,202.3469,1007.50,-15.71429,70.52, -,8.537534
117.80,202.3469,1007.50,-15.71429,70.52, -,8.537534
117.85,202.3469,1007.50,-13.09524,70.52, -,8.537534
117.90,202.3469,1007.50,-13.09524,70.52, -,8.537534
117.95,202.3469,1007.50,-13.09524,70.52, -,8.537534
118.00,202.3469,1007.50,-13.09524,70.52, -,8.537534
118.05,199.6052,1007.60,-15.71429,70.52, -,8.537534
118.10,199.6052,1007.60,-15.71429,70.52, -,8.537534
118.15,199.6052,1007.60,-15.71429,70.52, -,8.537534
118.20,199.6052,1007.60,-13.09524,70.52, -,8.537534
118.25,194.1207,1007.80,-18.33333,70.52, -,8.537534
118.30,194.1207,1007.80,-18.33333,70.52, -,8.537534
118.35,194.1207,1007.80,-18.33333,70.52, -,8.537534
118.40,191.3779,1007.90,-18.33333,70.52, -,8.537534
118.45,191.3779,1007.90,-18.33333,70.52, -,8.537534
118.50,191.3779,1007.90,-15.71429,70.52, -,8.537534
118.55,191.3779,1007.90,-15.71429,70.52, -,8.556982
118.60,188.637,1008.00,-18.33333,70.52, -,8.556982
118.65,188.637,1008.00,-15.71429,70.52, -,8.556982
118.70,188.637,1008.00,-15.71429,70.52, -,8.556982
118.75,188.637,1008.00,-13.09524,70.52, -,8.556982
118.80,185.8964,1008.10,-15.71429,70.52, -,8.556982
118.85,185.8964,1008.10,-15.71429,70.52, -,8.556982
118.90,183.1543,1008.20,-18.33333,70.52, -,8.556982
118.95,180.4141,1008.30,-20.95238,70.52, -,8.556982
119.00,180.4141,1008.30,-20.95238,70.52, -,8.556982
119.05,177.6724,1008.40,-23.57143,70.52, -,8.556982
119.10,174.9326,1008.50,-23.57143,70.52, -,8.556982
119.15,174.9326,1008.50,-23.57143,70.52, -,8.556982
119.20,174.9326,1008.50,-23.57143,70.52, -,8.556982
119.25,172.1931,1008.60,-26.19048,70.52, -,8.556982
119.30,172.1931,1008.60,-20.95238,70.52, -,8.556982
119.35,172.1931,1008.60,-20.95238,70.52, -,8.556982
119.40,169.4521,1008.70,-23.57143,70.52, -,8.556982
119.45,169.4521,1008.70,-20.95238,70.52, -,8.556982
119.50,169.4521,1008.70,-20.95238,70.52, -,8.537534
119.55,169.4521,1008.70,-20.95238,70.52, -,8.537534
119.60,166.713,1008.80,-23.57143,70.52, -,8.537534
119.65,166.713,1008.80,-20.95238,70.52, -,8.537534
119.70,166.713,1008.80,-20.95238,70.52, -,8.537534
119.75,163.9724,1008.90,-23.57143,70.52, -,8.537534
119.80,163.9724,1008.90,-23.57143,70.52, -,8.537534
119.85,163.9724,1008.90,-20.95238,70.52, -,8.537534
119.90,163.9724,1008.90,-20.95238,70.52, -,8.537534
119.95,161.2338,1009.00,-20.95238,70.52, -,8.537534
120.00,158.4953,1009.10,-20.95238,70.52, -,8.537534
120.05,158.4953,1009.10,-20.95238,70.52, -,8.537534
120.10,155.7554,1009.20,-20.95238,70.52, -,8.537534
120.15,155.7554,1009.20,-18.33333,70.52, -,8.537534
120.20,155.7554,1009.20,-18.33333,70.52, -,8.537534
120.25,155.7554,1009.20,-18.33333,70.52, -,8.537534
120.30,155.7554,1009.20,-15.71429,70.52, -,8.537534
120.35,155.7554,1009.20,-15.71429,70.52, -,8.537534
120.40,153.0174,1009.30,-18.33333,70.52, -,8.537534
120.45,153.0174,1009.30,-15.71429,70.52, -,8.537534
120.50,150.278,1009.40,-18.33333,70.52, -,8.537534
120.55,150.278,1009.40,-18.33333,70.52, -,8.537534
120.60,150.278,1009.40,-18.33333,70.52, -,8.537534
120.65,147.5404,1009.50,-18.33333,70.52, -,8.537534
120.70,147.5404,1009.50,-18.33333,70.52, -,8.537534
120.75,147.5404,1009.50,-18.33333,70.52, -,8.537534
120.80,144.803,1009.60,-18.33333,70.52, -,8.537534
120.85,144.803,1009.60,-18.33333,70.52, -,8.537534
120.90,144.803,1009.60,-18.33333,70.52, -,8.537534
120.95,142.0642,1009.70,-20.95238,70.52, -,8.537534
121.00,142.0642,1009.70,-18.33333,70.52, -,8.537534
121.05,139.3273,1009.80,-18.33333,70.52, -,8.537534
121.10,133.8525,1010.00,-23.52381,70.52, -,8.537534
121.15,128.3785,1010.20,-26.09524,70.52, -,8.537534
121.20,128.3785,1010.20,-26.09524,70.52, -,8.537534
121.25,125.6427,1010.30,-28.71428,70.52, -,8.537534
121.30,125.6427,1010.30,-28.71428,70.52, -,8.537534
121.35,125.6427,1010.30,-28.71428,70.52, -,8.537534
121.40,122.9055,1010.40,-31.33333,70.52, -,8.537534
121.45,122.9055,1010.40,-28.71428,70.52, -,8.537534
121.50,120.1701,1010.50,-31.33333,70.52, -,8.537534
121.55,120.1701,1010.50,-28.71428,70.52, -,8.537534
121.60,117.4349,1010.60,-31.33333,70.52, -,8.537534
121.65,117.4349,1010.60,-31.33333,70.52, -,8.537534
121.70,117.4349,1010.60,-28.71428,70.52, -,8.537534
121.75,117.4349,1010.60,-28.71428,70.52, -,8.537534
121.80,117.4349,1010.60,-28.71428,70.52, -,8.537534
121.85,120.1701,1010.50,-23.47619,70.52, -,8.537534
121.90,122.9055,1010.40,-20.85714,70.52, -,8.537534
121.95,120.1701,1010.50,-23.47619,70.52, -,8.537534
122.00,122.9055,1010.40,-18.23809,70.52, -,8.537534
122.05,122.9055,1010.40,-18.23809,70.52, -,8.537534
122.10,120.1701,1010.50,-18.23809,70.52, -,8.537534
122.15,120.1701,1010.50,-13.04762,70.52, -,8.537534
122.20,117.4349,1010.60,-10.47619,70.52, -,8.537534
122.25,117.4349,1010.60,-10.47619,70.52, -,8.537534
122.30,114.6983,1010.70,-10.47619,70.52, -,8.537534
122.35,114.6983,1010.70,-10.47619,70.52, -,8.537534
122.40,114.6983,1010.70,-10.47619,70.52, -,8.537534
122.45,114.6983,1010.70,-7.857143,70.52, -,8.537534
122.50,111.9636,1010.80,-10.47619,70.52, -,8.537534
122.55,109.2274,1010.90,-10.47619,70.52, -,8.537534
122.60,109.2274,1010.90,-10.47619,70.52, -,8.537534
122.65,109.2274,1010.90,-7.857143,70.52, -,8.537534
122.70,106.4932,1011.00,-10.47619,70.52, -,8.537534
122.75,106.4932,1011.00,-10.47619,70.52, -,8.537534
122.80,103.7591,1011.10,-13.09524,70.52, -,8.537534
122.85,101.0236,1011.20,-15.71429,70.52, -,8.537534
122.90,98.28996,1011.30,-20.95238,70.52, -,8.537534
122.95,98.28996,1011.30,-23.57143,70.52, -,8.537534
123.00,95.55489,1011.40,-23.57143,70.52, -,8.537534
123.05,92.8217,1011.50,-28.80952,70.52, -,8.537534
123.10,92.8217,1011.50,-28.80952,70.52, -,8.537534
123.15,90.08874,1011.60,-28.80952,70.52, -,8.537534
123.20,90.08874,1011.60,-28.80952,70.52, -,8.537534
123.25,90.08874,1011.60,-26.19048,70.52, -,8.537534
123.30,90.08874,1011.60,-26.19048,70.52, -,8.537534
123.35,90.08874,1011.60,-23.57143,70.52, -,8.537534
123.40,90.08874,1011.60,-23.57143,70.52, -,8.537534
123.45,87.35432,1011.70,-26.19048,70.52, -,8.537534
123.50,87.35432,1011.70,-26.19048,70.52, -,8.556982
123.55,87.35432,1011.70,-23.57143,70.52, -,8.556982
123.60,84.62179,1011.80,-23.57143,70.52, -,8.556982
123.65,81.88781,1011.90,-26.19048,70.52, -,8.556982
123.70,79.15572,1012.00,-28.80952,70.52, -,8.556982
123.75,76.42385,1012.10,-28.80952,70.52, -,8.556982
123.80,76.42385,1012.10,-28.80952,70.52, -,8.556982
123.85,79.15572,1012.00,-23.57143,70.52, -,8.556982
123.90,79.15572,1012.00,-20.95238,70.52, -,8.556982
123.95,81.88781,1011.90,-15.71429,70.52, -,8.556982
124.00,81.88781,1011.90,-15.71429,70.52, -,8.556982
124.05,81.88781,1011.90,-13.09524,70.52, -,8.556982
124.10,81.88781,1011.90,-10.47619,70.52, -,8.556982
124.15,81.88781,1011.90,-10.47619,70.52, -,8.556982
124.20,79.15572,1012.00,-10.47619,70.52, -,8.556982
124.25,76.42385,1012.10,-13.09524,70.52, -,8.556982
124.30,76.42385,1012.10,-13.09524,70.52, -,8.556982
124.35,76.42385,1012.10,-13.09524,70.52, -,8.556982
124.40,73.69053,1012.20,-15.71429,70.52, -,8.556982
124.45,73.69053,1012.20,-15.71429,70.52, -,8.556982
124.50,70.95909,1012.30,-15.71429,70.52, -,8.556982
124.55,70.95909,1012.30,-15.71429,70.52, -,8.537534
124.60,68.2262,1012.40,-18.33333,70.52, -,8.537534
124.65,68.2262,1012.40,-15.71429,70.52, -,8.537534
124.70,65.49521,1012.50,-15.71429,70.52, -,8.537534
124.75,65.49521,1012.50,-13.09524,70.52, -,8.537534
124.80,62.76443,1012.60,-13.09524,70.52, -,8.537534
124.85,62.76443,1012.60,-13.09524,70.52, -,8.537534
124.90,60.0322,1012.70,-18.33333,70.52, -,8.537534
124.95,60.0322,1012.70,-18.33333,70.52, -,8.537534
125.00,60.0322,1012.70,-20.95238,70.52, -,8.537534
125.05,57.30185,1012.80,-23.57143,70.52, -,8.537534
125.10,57.30185,1012.80,-23.57143,70.52, -,8.537534
125.15,54.57006,1012.90,-26.19048,70.52, -,8.537534
125.20,54.57006,1012.90,-26.19048,70.52, -,8.537534
125.25,51.84015,1013.00,-26.19048,70.52, -,8.537534
125.30,51.84015,1013.00,-23.57143,70.52, -,8.537534
125.35,51.84015,1013.00,-23.57143,70.52, -,8.537534
125.40,49.11046,1013.10,-26.19048,70.52, -,8.537534
125.45,49.11046,1013.10,-23.57143,70.52, -,8.537534
125.50,46.37933,1013.20,-26.19048,70.52, -,8.537534
125.55,46.37933,1013.20,-23.57143,70.52, -,8.537534
125.60,46.37933,1013.20,-23.57143,70.52, -,8.537534
125.65,46.37933,1013.20,-20.95238,70.52, -,8.537534
125.70,46.37933,1013.20,-20.95238,70.52, -,8.537534
125.75,49.11046,1013.10,-15.71429,70.52, -,8.537534
125.80,46.37933,1013.20,-18.33333,70.52, -,8.537534
125.85,49.11046,1013.10,-13.09524,70.52, -,8.537534
125.90,46.37933,1013.20,-15.71429,70.52, -,8.537534
125.95,43.65007,1013.30,-15.71429,70.52, -,8.537534
126.00,43.65007,1013.30,-15.71429,70.52, -,8.537534
126.05,43.65007,1013.30,-15.71429,70.52, -,8.537534
126.10,40.91937,1013.40,-15.71429,70.52, -,8.537534
126.15,40.91937,1013.40,-15.71429,70.52, -,8.537534
126.20,40.91937,1013.40,-13.09524,70.52, -,8.537534
126.25,38.19056,1013.50,-15.71429,70.52, -,8.537534
126.30,35.46196,1013.60,-15.71429,70.52, -,8.537534
126.35,35.46196,1013.60,-15.71429,70.52, -,8.537534
126.40,32.73191,1013.70,-18.33333,70.52, -,8.537534
126.45,32.73191,1013.70,-15.71429,70.52, -,8.537534
126.50,32.73191,1013.70,-15.71429,70.52, -,8.537534
126.55,30.00375,1013.80,-15.71429,70.34, -,8.556982
126.60,30.00375,1013.80,-15.71429,70.34, -,8.556982
126.65,27.27414,1013.90,-18.33333,70.34, -,8.556982
126.70,27.27414,1013.90,-18.33333,70.34, -,8.556982
126.75,24.54641,1014.00,-20.95238,70.34, -,8.556982
126.80,24.54641,1014.00,-23.57143,70.34, -,8.556982
126.85,21.8189,1014.10,-23.57143,70.34, -,8.556982
126.90,21.8189,1014.10,-26.19048,70.34, -,8.556982
126.95,19.08994,1014.20,-26.19048,70.34, -,8.556982
127.00,19.08994,1014.20,-23.57143,70.34, -,8.556982
127.05,16.36287,1014.30,-26.19048,70.34, -,8.556982
127.10,13.63435,1014.40,-28.80952,70.34, -,8.556982
127.15,13.63435,1014.40,-26.19048,70.34, -,8.556982
127.20,13.63435,1014.40,-26.19048,70.34, -,8.556982
127.25,10.90771,1014.50,-28.80952,70.34, -,8.556982
127.30,10.90771,1014.50,-26.19048,70.34, -,8.556982
127.35,10.90771,1014.50,-23.57143,70.34, -,8.556982
127.40,10.90771,1014.50,-23.57143,70.34, -,8.556982
127.45,13.63435,1014.40,-18.33333,70.34, -,8.556982
127.50,13.63435,1014.40,-18.33333,70.34, -,8.556982
127.55,16.36287,1014.30,-15.71429,70.34, -,8.556982
127.60,16.36287,1014.30,-13.09524,70.34, -,8.556982
127.65,13.63435,1014.40,-15.71429,70.34, -,8.556982
127.70,13.63435,1014.40,-13.09524,70.34, -,8.556982
127.75,10.90771,1014.50,-15.71429,70.34, -,8.556982
127.80,10.90771,1014.50,-13.09524,70.34, -,8.556982
127.85,8.181287,1014.60,-15.71429,70.34, -,8.556982
127.90,8.181287,1014.60,-13.09524,70.34, -,8.556982
127.95,5.453419,1014.70,-15.71429,70.34, -,8.556982
128.00,2.727433,1014.80,-15.71429,70.34, -,8.556982
128.05,2.727433,1014.80,-15.71429,70.34, -,8.556982
128.10,2.727433,1014.80,-13.09524,70.34, -,8.556982
128.15,8.458531E-07,1014.90,-13.09524,70.34, -,8.556982
128.20,-2.72555,1015.00,-15.71429,70.34, -,8.556982
128.25,-2.72555,1015.00,-15.71429,70.34, -,8.556982
128.30,-2.72555,1015.00,-13.09524,70.34, -,8.556982
128.35,-5.450883,1015.10,-15.71429,70.34, -,8.556982
128.40,-5.450883,1015.10,-15.71429,70.34, -,8.556982
128.45,-5.450883,1015.10,-15.71429,70.34, -,8.556982
128.50,-8.177664,1015.20,-20.95238,70.34, -,8.556982
128.55,-8.177664,1015.20,-20.95238,70.34, -,8.576429
128.60,-10.90256,1015.30,-26.14286,70.34, -,8.576429
128.65,-10.90256,1015.30,-26.14286,70.34, -,8.576429
128.70,-10.90256,1015.30,-23.52381,70.34, -,8.576429
128.75,-13.62891,1015.40,-26.14286,70.34, -,8.576429
128.80,-16.35337,1015.50,-26.09524,70.34, -,8.576429
128.85,-16.35337,1015.50,-26.09524,70.34, -,8.576429
128.90,-16.35337,1015.50,-23.47619,70.34, -,8.576429
128.95,-16.35337,1015.50,-23.47619,70.34, -,8.576429
129.00,-19.07762,1015.60,-23.42857,70.34, -,8.576429
129.05,-19.07762,1015.60,-20.80952,70.34, -,8.576429
129.10,-19.07762,1015.60,-20.80952,70.34, -,8.576429
129.15,-19.07762,1015.60,-20.80952,70.34, -,8.576429
129.20,-21.80331,1015.70,-20.80952,70.34, -,8.576429
129.25,-21.80331,1015.70,-18.19048,70.34, -,8.576429
129.30,-21.80331,1015.70,-18.19048,70.34, -,8.576429
129.35,-21.80331,1015.70,-18.19048,70.34, -,8.576429
129.40,-21.80331,1015.70,-15.57143,70.34, -,8.576429
129.45,-24.52712,1015.80,-18.14286,70.34, -,8.576429
129.50,-24.52712,1015.80,-18.14286,70.34, -,8.537534
129.55,-27.25238,1015.90,-18.14286,70.34, -,8.537534
129.60,-27.25238,1015.90,-18.14286,70.34, -,8.537534
129.65,-27.25238,1015.90,-15.57143,70.34, -,8.537534
129.70,-29.97576,1016.00,-18.14286,70.34, -,8.537534
129.75,-32.69892,1016.10,-20.71428,70.34, -,8.537534
129.80,-32.69892,1016.10,-18.09524,70.34, -,8.537534
129.85,-35.42353,1016.20,-18.09524,70.34, -,8.537534
129.90,-35.42353,1016.20,-18.09524,70.34, -,8.537534
129.95,-38.14626,1016.30,-20.66667,70.34, -,8.537534
130.00,-38.14626,1016.30,-20.66667,70.34, -,8.537534
130.05,-38.14626,1016.30,-18.09524,70.34, -,8.537534
130.10,-40.87043,1016.40,-20.66667,70.34, -,8.537534
130.15,-40.87043,1016.40,-20.66667,70.34, -,8.537534
130.20,-40.87043,1016.40,-20.66667,70.34, -,8.537534
130.25,-43.59272,1016.50,-20.61905,70.34, -,8.537534
130.30,-43.59272,1016.50,-20.61905,70.34, -,8.537534
130.35,-43.59272,1016.50,-20.61905,70.34, -,8.537534
130.40,-46.3148,1016.60,-23.19048,70.34, -,8.537534
130.45,-49.03832,1016.70,-25.76191,70.34, -,8.537534
130.50,-49.03832,1016.70,-23.19048,70.34, -,8.537534
130.55,-49.03832,1016.70,-23.19048,70.34, -,8.556982
130.60,-51.75996,1016.80,-23.14286,70.34, -,8.556982
130.65,-51.75996,1016.80,-23.14286,70.34, -,8.556982
130.70,-54.48305,1016.90,-25.71428,70.34, -,8.556982
130.75,-54.48305,1016.90,-23.14286,70.34, -,8.556982
130.80,-54.48305,1016.90,-20.57143,70.34, -,8.556982
130.85,-57.20426,1017.00,-23.14286,70.34, -,8.556982
130.90,-59.92525,1017.10,-23.14286,70.34, -,8.556982
130.95,-59.92525,1017.10,-23.14286,70.34, -,8.556982
131.00,-62.64769,1017.20,-23.14286,70.34, -,8.556982
131.05,-62.64769,1017.20,-23.14286,70.34, -,8.556982
131.10,-62.64769,1017.20,-23.14286,70.34, -,8.556982
131.15,-62.64769,1017.20,-20.57143,70.34, -,8.556982
131.20,-62.64769,1017.20,-20.57143,70.34, -,8.556982
131.25,-65.36826,1017.30,-23.14286,70.34, -,8.556982
131.30,-62.64769,1017.20,-18,70.34, -,8.556982
131.35,-65.36826,1017.30,-20.57143,70.34, -,8.556982
131.40,-65.36826,1017.30,-20.57143,70.34, -,8.556982
131.45,-68.09026,1017.40,-20.57143,70.34, -,8.556982
131.50,-68.09026,1017.40,-18,70.34, -,8.537534
131.55,-70.81039,1017.50,-20.57143,70.34, -,8.537534
131.60,-70.81039,1017.50,-20.57143,70.34, -,8.537534
131.65,-70.81039,1017.50,-18,70.34, -,8.537534
131.70,-70.81039,1017.50,-18,70.34, -,8.537534
131.75,-73.5303,1017.60,-18,70.34, -,8.537534
131.80,-76.25165,1017.70,-20.57143,70.34, -,8.537534
131.85,-73.5303,1017.60,-18,70.34, -,8.537534
131.90,-76.25165,1017.70,-18,70.34, -,8.537534
131.95,-76.25165,1017.70,-15.42857,70.34, -,8.537534
132.00,-76.25165,1017.70,-15.42857,70.34, -,8.537534
132.05,-78.97113,1017.80,-15.42857,70.34, -,8.537534
132.10,-78.97113,1017.80,-15.42857,70.34, -,8.537534
132.15,-78.97113,1017.80,-15.42857,70.34, -,8.537534
132.20,-81.69205,1017.90,-18,70.34, -,8.537534
132.25,-81.69205,1017.90,-18,70.34, -,8.537534
132.30,-84.41109,1018.00,-18,70.34, -,8.537534
132.35,-87.12992,1018.10,-23.14286,70.34, -,8.537534
132.40,-89.8502,1018.20,-23.14286,70.34, -,8.537534
132.45,-89.8502,1018.20,-23.14286,70.34, -,8.537534
132.50,-89.8502,1018.20,-20.57143,70.34, -,8.537534
132.55,-92.56859,1018.30,-23.14286,70.34, -,8.537534
132.60,-92.56859,1018.30,-20.57143,70.34, -,8.537534
132.65,-92.56859,1018.30,-20.57143,70.34, -,8.537534
132.70,-95.28843,1018.40,-23.14286,70.34, -,8.537534
132.75,-95.28843,1018.40,-23.14286,70.34, -,8.537534
132.80,-95.28843,1018.40,-20.57143,70.34, -,8.537534
132.85,-98.00639,1018.50,-20.57143,70.34, -,8.537534
132.90,-98.00639,1018.50,-23.14286,70.34, -,8.537534
132.95,-98.00639,1018.50,-20.57143,70.34, -,8.537534
133.00,-100.7241,1018.60,-23.14286,70.34, -,8.537534
133.05,-100.7241,1018.60,-23.14286,70.34, -,8.537534
133.10,-106.1607,1018.80,-25.76191,70.34, -,8.537534
133.15,-100.7241,1018.60,-20.57143,70.34, -,8.537534
133.20,-103.4433,1018.70,-23.14286,70.34, -,8.537534
133.25,-103.4433,1018.70,-20.57143,70.34, -,8.537534
133.30,-106.1607,1018.80,-23.14286,70.34, -,8.537534
133.35,-106.1607,1018.80,-20.57143,70.34, -,8.537534
133.40,-106.1607,1018.80,-18,70.34, -,8.537534
133.45,-106.1607,1018.80,-15.42857,70.34, -,8.537534
133.50,-103.4433,1018.70,-12.85714,70.52, -,8.537534
133.55,-103.4433,1018.70,-12.85714,70.52, -,8.537534
133.60,-103.4433,1018.70,-10.28571,70.52, -,8.537534
133.65,-103.4433,1018.70,-10.28571,70.52, -,8.537534
133.70,-103.4433,1018.70,-10.28571,70.52, -,8.537534
133.75,-103.4433,1018.70,-7.714286,70.52, -,8.537534
133.80,-106.1607,1018.80,-10.28571,70.52, -,8.537534
133.85,-106.1607,1018.80,-10.28571,70.52, -,8.537534
133.90,-106.1607,1018.80,-7.714286,70.52, -,8.537534
133.95,-106.1607,1018.80,-7.714286,70.52, -,8.537534
134.00,-106.1607,1018.80,-7.714286,70.52, -,8.537534
134.05,-106.1607,1018.80,-5.142857,70.52, -,8.537534
134.10,-106.1607,1018.80,-5.142857,70.52, -,8.537534
134.15,-106.1607,1018.80,0.04761905,70.52, -,8.537534
134.20,-106.1607,1018.80,-5.142857,70.52, -,8.537534
134.25,-106.1607,1018.80,-2.571429,70.52, -,8.537534
134.30,-106.1607,1018.80,-2.571429,70.52, -,8.537534
134.35,-103.4433,1018.70,2.571429,70.52, -,8.537534
134.40,-106.1607,1018.80,0,70.52, -,8.537534
134.45,-106.1607,1018.80,0,70.52, -,8.537534
134.50,-106.1607,1018.80,0,70.52, -,8.537534
134.55,-106.1607,1018.80,-2.571429,70.52, -,8.537534
134.60,-106.1607,1018.80,-2.571429,70.52, -,8.537534
134.65,-106.1607,1018.80,-2.571429,70.52, -,8.537534
134.70,-106.1607,1018.80,-2.571429,70.52, -,8.537534
